ADEP,ADES,period,flight_count,delayed_over_15_count,median_arrival_delay_min,scope_id,route,delay_over_15_pct
EDDH,EDDF,2022-12,263,18,-3.1667,scheduled_duration_under_3h,EDDH → EDDF,6.8441
EDDH,EDDM,2022-03,313,9,-5.0167,scheduled_duration_under_3h,EDDH → EDDM,2.8754
EDDH,EDDM,2022-06,395,32,-1.1833,scheduled_duration_under_3h,EDDH → EDDM,8.1013
EDDH,EDDM,2022-09,377,23,1.5,scheduled_duration_under_3h,EDDH → EDDM,6.1008
EDDH,EDDM,2022-12,356,15,-3.175,scheduled_duration_under_3h,EDDH → EDDM,4.2135
EDDH,EGLL,2022-03,144,52,12.175,scheduled_duration_under_3h,EDDH → EGLL,36.1111
EDDH,EGLL,2022-06,153,99,19.4833,scheduled_duration_under_3h,EDDH → EGLL,64.7059
EDDH,EGLL,2022-09,135,92,20.6167,scheduled_duration_under_3h,EDDH → EGLL,68.1481
EDDH,EGLL,2022-12,182,132,19.2167,scheduled_duration_under_3h,EDDH → EGLL,72.5275
EDDH,EHAM,2022-03,129,15,6.0667,scheduled_duration_under_3h,EDDH → EHAM,11.6279
EDDH,EHAM,2022-06,157,40,7.7833,scheduled_duration_under_3h,EDDH → EHAM,25.4777
EDDH,EHAM,2022-09,169,24,5.6833,scheduled_duration_under_3h,EDDH → EHAM,14.2012
EDDH,EHAM,2022-12,117,12,6.8333,scheduled_duration_under_3h,EDDH → EHAM,10.2564
EDDH,LEPA,2022-03,122,15,5.1583,scheduled_duration_under_3h,EDDH → LEPA,12.2951
EDDH,LEPA,2022-06,235,60,7.4833,scheduled_duration_under_3h,EDDH → LEPA,25.5319
EDDH,LEPA,2022-09,257,82,8.05,scheduled_duration_under_3h,EDDH → LEPA,31.9066
EDDH,LEPA,2022-12,61,6,2.4667,scheduled_duration_under_3h,EDDH → LEPA,9.8361
EDDH,LFPG,2022-03,110,11,3.9917,scheduled_duration_under_3h,EDDH → LFPG,10.0
EDDH,LFPG,2022-06,161,35,7.1,scheduled_duration_under_3h,EDDH → LFPG,21.7391
EDDH,LFPG,2022-09,175,24,5.6667,scheduled_duration_under_3h,EDDH → LFPG,13.7143
EDDH,LFPG,2022-12,142,23,6.2833,scheduled_duration_under_3h,EDDH → LFPG,16.1972
EDDH,LOWW,2022-03,111,16,5.2667,scheduled_duration_under_3h,EDDH → LOWW,14.4144
EDDH,LOWW,2022-06,158,62,11.75,scheduled_duration_under_3h,EDDH → LOWW,39.2405
EDDH,LOWW,2022-09,196,52,10.2833,scheduled_duration_under_3h,EDDH → LOWW,26.5306
EDDH,LOWW,2022-12,169,25,6.6333,scheduled_duration_under_3h,EDDH → LOWW,14.7929
EDDH,LSZH,2022-03,137,4,-3.1167,scheduled_duration_under_3h,EDDH → LSZH,2.9197
EDDH,LSZH,2022-06,161,27,1.15,scheduled_duration_under_3h,EDDH → LSZH,16.7702
EDDH,LSZH,2022-09,170,24,0.9417,scheduled_duration_under_3h,EDDH → LSZH,14.1176
EDDH,LSZH,2022-12,167,9,0.5667,scheduled_duration_under_3h,EDDH → LSZH,5.3892
EDDK,EDDB,2022-03,185,2,-8.6833,scheduled_duration_under_3h,EDDK → EDDB,1.0811
EDDK,EDDB,2022-06,143,29,5.6333,scheduled_duration_under_3h,EDDK → EDDB,20.2797
EDDK,EDDB,2022-09,145,44,3.6167,scheduled_duration_under_3h,EDDK → EDDB,30.3448
EDDK,EDDB,2022-12,111,12,0.1333,scheduled_duration_under_3h,EDDK → EDDB,10.8108
EDDK,EDDM,2022-03,183,1,-14.6833,scheduled_duration_under_3h,EDDK → EDDM,0.5464
EDDK,EDDM,2022-06,182,32,0.2833,scheduled_duration_under_3h,EDDK → EDDM,17.5824
EDDK,EDDM,2022-09,210,19,-1.6417,scheduled_duration_under_3h,EDDK → EDDM,9.0476
EDDK,EDDM,2022-12,206,12,-9.2667,scheduled_duration_under_3h,EDDK → EDDM,5.8252
EDDK,LEPA,2022-03,127,4,-7.6667,scheduled_duration_under_3h,EDDK → LEPA,3.1496
EDDK,LEPA,2022-06,328,119,9.9583,scheduled_duration_under_3h,EDDK → LEPA,36.2805
EDDK,LEPA,2022-09,331,87,6.4333,scheduled_duration_under_3h,EDDK → LEPA,26.284
EDDK,LEPA,2022-12,83,8,-3.7167,scheduled_duration_under_3h,EDDK → LEPA,9.6386
EDDK,LOWW,2022-03,110,15,-0.75,scheduled_duration_under_3h,EDDK → LOWW,13.6364
EDDK,LOWW,2022-06,135,61,13.95,scheduled_duration_under_3h,EDDK → LOWW,45.1852
EDDK,LOWW,2022-09,156,40,6.3833,scheduled_duration_under_3h,EDDK → LOWW,25.641
EDDK,LOWW,2022-12,147,17,2.5167,scheduled_duration_under_3h,EDDK → LOWW,11.5646
EDDL,EDDM,2022-03,329,1,-5.8167,scheduled_duration_under_3h,EDDL → EDDM,0.304
EDDL,EDDM,2022-06,345,51,1.0,scheduled_duration_under_3h,EDDL → EDDM,14.7826
EDDL,EDDM,2022-09,383,36,1.65,scheduled_duration_under_3h,EDDL → EDDM,9.3995
EDDL,EDDM,2022-12,300,13,-2.8667,scheduled_duration_under_3h,EDDL → EDDM,4.3333
EDDL,EGLL,2022-03,174,16,5.1583,scheduled_duration_under_3h,EDDL → EGLL,9.1954
EDDL,EGLL,2022-06,180,82,14.025,scheduled_duration_under_3h,EDDL → EGLL,45.5556
EDDL,EGLL,2022-09,170,91,16.3,scheduled_duration_under_3h,EDDL → EGLL,53.5294
EDDL,EGLL,2022-12,198,73,11.075,scheduled_duration_under_3h,EDDL → EGLL,36.8687
EDDL,EKCH,2022-03,143,6,-0.3833,scheduled_duration_under_3h,EDDL → EKCH,4.1958
EDDL,EKCH,2022-06,125,23,6.4,scheduled_duration_under_3h,EDDL → EKCH,18.4
EDDL,EKCH,2022-09,154,27,4.9583,scheduled_duration_under_3h,EDDL → EKCH,17.5325
EDDL,EKCH,2022-12,115,5,-2.7833,scheduled_duration_under_3h,EDDL → EKCH,4.3478
EDDL,LEPA,2022-03,161,21,3.05,scheduled_duration_under_3h,EDDL → LEPA,13.0435
EDDL,LEPA,2022-06,448,150,8.2333,scheduled_duration_under_3h,EDDL → LEPA,33.4821
EDDL,LEPA,2022-09,486,148,8.5417,scheduled_duration_under_3h,EDDL → LEPA,30.4527
EDDL,LEPA,2022-12,74,9,2.4167,scheduled_duration_under_3h,EDDL → LEPA,12.1622
EDDL,LFPG,2022-03,89,12,5.8333,scheduled_duration_under_3h,EDDL → LFPG,13.4831
EDDL,LFPG,2022-06,163,51,10.4833,scheduled_duration_under_3h,EDDL → LFPG,31.2883
EDDL,LFPG,2022-09,164,47,10.025,scheduled_duration_under_3h,EDDL → LFPG,28.6585
EDDL,LFPG,2022-12,137,36,8.9333,scheduled_duration_under_3h,EDDL → LFPG,26.2774
EDDL,LOWW,2022-03,124,6,4.0833,scheduled_duration_under_3h,EDDL → LOWW,4.8387
EDDL,LOWW,2022-06,157,63,10.6667,scheduled_duration_under_3h,EDDL → LOWW,40.1274
EDDL,LOWW,2022-09,191,56,8.5333,scheduled_duration_under_3h,EDDL → LOWW,29.3194
EDDL,LOWW,2022-12,166,27,4.4917,scheduled_duration_under_3h,EDDL → LOWW,16.2651
EDDL,LSZH,2022-03,129,2,-4.35,scheduled_duration_under_3h,EDDL → LSZH,1.5504
EDDL,LSZH,2022-06,138,13,0.9333,scheduled_duration_under_3h,EDDL → LSZH,9.4203
EDDL,LSZH,2022-09,162,19,0.375,scheduled_duration_under_3h,EDDL → LSZH,11.7284
EDDL,LSZH,2022-12,158,9,-1.8,scheduled_duration_under_3h,EDDL → LSZH,5.6962
EDDM,EBBR,2022-03,138,8,2.625,scheduled_duration_under_3h,EDDM → EBBR,5.7971
EDDM,EBBR,2022-06,174,33,5.6167,scheduled_duration_under_3h,EDDM → EBBR,18.9655
EDDM,EBBR,2022-09,190,25,5.475,scheduled_duration_under_3h,EDDM → EBBR,13.1579
EDDM,EBBR,2022-12,177,22,5.1,scheduled_duration_under_3h,EDDM → EBBR,12.4294
EDDM,EDDB,2022-03,225,6,0.1833,scheduled_duration_under_3h,EDDM → EDDB,2.6667
EDDM,EDDB,2022-06,267,39,5.2667,scheduled_duration_under_3h,EDDM → EDDB,14.6067
EDDM,EDDB,2022-09,255,49,5.5,scheduled_duration_under_3h,EDDM → EDDB,19.2157
EDDM,EDDB,2022-12,249,30,2.7833,scheduled_duration_under_3h,EDDM → EDDB,12.0482
EDDM,EDDF,2022-03,267,0,-8.45,scheduled_duration_under_3h,EDDM → EDDF,0.0
EDDM,EDDF,2022-06,286,10,-5.5,scheduled_duration_under_3h,EDDM → EDDF,3.4965
EDDM,EDDF,2022-09,315,13,-6.1833,scheduled_duration_under_3h,EDDM → EDDF,4.127
EDDM,EDDF,2022-12,301,14,-6.1667,scheduled_duration_under_3h,EDDM → EDDF,4.6512
EDDM,EDDH,2022-03,332,4,-8.0667,scheduled_duration_under_3h,EDDM → EDDH,1.2048
EDDM,EDDH,2022-06,397,26,-4.6167,scheduled_duration_under_3h,EDDM → EDDH,6.5491
EDDM,EDDH,2022-09,380,32,-3.3167,scheduled_duration_under_3h,EDDM → EDDH,8.4211
EDDM,EDDH,2022-12,356,17,-5.4417,scheduled_duration_under_3h,EDDM → EDDH,4.7753
EDDM,EDDK,2022-03,174,12,-1.2083,scheduled_duration_under_3h,EDDM → EDDK,6.8966
EDDM,EDDK,2022-06,182,36,3.85,scheduled_duration_under_3h,EDDM → EDDK,19.7802
EDDM,EDDK,2022-09,211,38,3.8,scheduled_duration_under_3h,EDDM → EDDK,18.0095
EDDM,EDDK,2022-12,204,25,0.45,scheduled_duration_under_3h,EDDM → EDDK,12.2549
EDDM,EDDL,2022-03,341,2,-4.3,scheduled_duration_under_3h,EDDM → EDDL,0.5865
EDDM,EDDL,2022-06,341,45,2.2333,scheduled_duration_under_3h,EDDM → EDDL,13.1965
EDDM,EDDL,2022-09,387,49,2.9167,scheduled_duration_under_3h,EDDM → EDDL,12.6615
EDDM,EDDL,2022-12,301,24,0.4167,scheduled_duration_under_3h,EDDM → EDDL,7.9734
EDDM,EDDV,2022-03,149,3,-2.5167,scheduled_duration_under_3h,EDDM → EDDV,2.0134
EDDM,EDDV,2022-06,164,16,1.6667,scheduled_duration_under_3h,EDDM → EDDV,9.7561
EDDM,EDDV,2022-09,142,18,3.3917,scheduled_duration_under_3h,EDDM → EDDV,12.6761
EDDM,EDDV,2022-12,133,13,0.2833,scheduled_duration_under_3h,EDDM → EDDV,9.7744
EDDM,EDDW,2022-03,126,5,1.3833,scheduled_duration_under_3h,EDDM → EDDW,3.9683
EDDM,EDDW,2022-06,136,8,1.8417,scheduled_duration_under_3h,EDDM → EDDW,5.8824
EDDM,EDDW,2022-09,138,20,4.8417,scheduled_duration_under_3h,EDDM → EDDW,14.4928
EDDM,EDDW,2022-12,120,16,1.6667,scheduled_duration_under_3h,EDDM → EDDW,13.3333
EDDM,EFHK,2022-03,115,4,0.8333,scheduled_duration_under_3h,EDDM → EFHK,3.4783
EDDM,EFHK,2022-06,135,21,4.5167,scheduled_duration_under_3h,EDDM → EFHK,15.5556
EDDM,EFHK,2022-09,141,20,6.1167,scheduled_duration_under_3h,EDDM → EFHK,14.1844
EDDM,EFHK,2022-12,122,17,4.3333,scheduled_duration_under_3h,EDDM → EFHK,13.9344
EDDM,EGLL,2022-03,229,49,8.2667,scheduled_duration_under_3h,EDDM → EGLL,21.3974
EDDM,EGLL,2022-06,331,153,14.2333,scheduled_duration_under_3h,EDDM → EGLL,46.2236
EDDM,EGLL,2022-09,294,163,17.0167,scheduled_duration_under_3h,EDDM → EGLL,55.4422
EDDM,EGLL,2022-12,348,200,16.7333,scheduled_duration_under_3h,EDDM → EGLL,57.4713
EDDM,EHAM,2022-03,240,17,4.875,scheduled_duration_under_3h,EDDM → EHAM,7.0833
EDDM,EHAM,2022-06,267,76,10.6,scheduled_duration_under_3h,EDDM → EHAM,28.4644
EDDM,EHAM,2022-09,322,93,9.9917,scheduled_duration_under_3h,EDDM → EHAM,28.882
EDDM,EHAM,2022-12,283,67,9.2,scheduled_duration_under_3h,EDDM → EHAM,23.6749
EDDM,EKCH,2022-03,124,0,0.925,scheduled_duration_under_3h,EDDM → EKCH,0.0
EDDM,EKCH,2022-06,151,14,2.6333,scheduled_duration_under_3h,EDDM → EKCH,9.2715
EDDM,EKCH,2022-09,167,31,4.0167,scheduled_duration_under_3h,EDDM → EKCH,18.5629
EDDM,EKCH,2022-12,124,9,-2.8667,scheduled_duration_under_3h,EDDM → EKCH,7.2581
EDDM,EPWA,2022-03,124,5,-4.625,scheduled_duration_under_3h,EDDM → EPWA,4.0323
EDDM,EPWA,2022-06,179,15,-4.3167,scheduled_duration_under_3h,EDDM → EPWA,8.3799
EDDM,EPWA,2022-09,174,9,-1.45,scheduled_duration_under_3h,EDDM → EPWA,5.1724
EDDM,EPWA,2022-12,148,6,-5.9833,scheduled_duration_under_3h,EDDM → EPWA,4.0541
EDDM,LEBL,2022-03,142,4,2.45,scheduled_duration_under_3h,EDDM → LEBL,2.8169
EDDM,LEBL,2022-06,230,25,4.0833,scheduled_duration_under_3h,EDDM → LEBL,10.8696
EDDM,LEBL,2022-09,222,27,6.55,scheduled_duration_under_3h,EDDM → LEBL,12.1622
EDDM,LEBL,2022-12,151,33,7.0667,scheduled_duration_under_3h,EDDM → LEBL,21.8543
EDDM,LEMD,2022-03,222,10,2.4917,scheduled_duration_under_3h,EDDM → LEMD,4.5045
EDDM,LEMD,2022-06,245,35,4.5333,scheduled_duration_under_3h,EDDM → LEMD,14.2857
EDDM,LEMD,2022-09,246,40,4.8333,scheduled_duration_under_3h,EDDM → LEMD,16.2602
EDDM,LEMD,2022-12,230,46,4.2667,scheduled_duration_under_3h,EDDM → LEMD,20.0
EDDM,LEPA,2022-03,92,7,2.1,scheduled_duration_under_3h,EDDM → LEPA,7.6087
EDDM,LEPA,2022-06,253,49,5.2833,scheduled_duration_under_3h,EDDM → LEPA,19.3676
EDDM,LEPA,2022-09,249,50,5.65,scheduled_duration_under_3h,EDDM → LEPA,20.0803
EDDM,LEPA,2022-12,56,4,-0.1833,scheduled_duration_under_3h,EDDM → LEPA,7.1429
EDDM,LFPG,2022-03,229,9,0.9167,scheduled_duration_under_3h,EDDM → LFPG,3.9301
EDDM,LFPG,2022-06,288,62,6.625,scheduled_duration_under_3h,EDDM → LFPG,21.5278
EDDM,LFPG,2022-09,294,62,7.975,scheduled_duration_under_3h,EDDM → LFPG,21.0884
EDDM,LFPG,2022-12,280,47,4.5667,scheduled_duration_under_3h,EDDM → LFPG,16.7857
EDDM,LGAV,2022-03,129,1,1.0667,scheduled_duration_under_3h,EDDM → LGAV,0.7752
EDDM,LGAV,2022-06,169,40,6.7,scheduled_duration_under_3h,EDDM → LGAV,23.6686
EDDM,LGAV,2022-09,175,37,6.6167,scheduled_duration_under_3h,EDDM → LGAV,21.1429
EDDM,LGAV,2022-12,162,30,3.1167,scheduled_duration_under_3h,EDDM → LGAV,18.5185
EDDM,LIRF,2022-03,158,0,-8.2667,scheduled_duration_under_3h,EDDM → LIRF,0.0
EDDM,LIRF,2022-06,175,12,-2.25,scheduled_duration_under_3h,EDDM → LIRF,6.8571
EDDM,LIRF,2022-09,171,9,-4.85,scheduled_duration_under_3h,EDDM → LIRF,5.2632
EDDM,LIRF,2022-12,157,10,-6.05,scheduled_duration_under_3h,EDDM → LIRF,6.3694
EDDM,LOWW,2022-03,139,3,-0.6167,scheduled_duration_under_3h,EDDM → LOWW,2.1583
EDDM,LOWW,2022-06,163,20,2.95,scheduled_duration_under_3h,EDDM → LOWW,12.2699
EDDM,LOWW,2022-09,180,17,3.5583,scheduled_duration_under_3h,EDDM → LOWW,9.4444
EDDM,LOWW,2022-12,160,17,0.5,scheduled_duration_under_3h,EDDM → LOWW,10.625
EDDM,LSZH,2022-03,158,8,-1.225,scheduled_duration_under_3h,EDDM → LSZH,5.0633
EDDM,LSZH,2022-06,166,29,4.925,scheduled_duration_under_3h,EDDM → LSZH,17.4699
EDDM,LSZH,2022-09,179,30,5.4667,scheduled_duration_under_3h,EDDM → LSZH,16.7598
EDDM,LSZH,2022-12,151,16,3.9,scheduled_duration_under_3h,EDDM → LSZH,10.596
EDDP,EDDF,2022-03,129,0,-14.8167,scheduled_duration_under_3h,EDDP → EDDF,0.0
EDDP,EDDF,2022-06,175,9,-12.3667,scheduled_duration_under_3h,EDDP → EDDF,5.1429
EDDP,EDDF,2022-09,147,2,-11.5167,scheduled_duration_under_3h,EDDP → EDDF,1.3605
EDDP,EDDF,2022-12,132,1,-14.8667,scheduled_duration_under_3h,EDDP → EDDF,0.7576
EDDP,EGNX,2022-03,210,11,-5.55,scheduled_duration_under_3h,EDDP → EGNX,5.2381
EDDP,EGNX,2022-06,177,15,-6.3333,scheduled_duration_under_3h,EDDP → EGNX,8.4746
EDDP,EGNX,2022-09,174,12,-5.2583,scheduled_duration_under_3h,EDDP → EGNX,6.8966
EDDP,EGNX,2022-12,172,10,-6.4583,scheduled_duration_under_3h,EDDP → EGNX,5.814
EDDP,LIMC,2022-03,175,1,-18.6333,scheduled_duration_under_3h,EDDP → LIMC,0.5714
EDDP,LIMC,2022-06,158,33,-3.4583,scheduled_duration_under_3h,EDDP → LIMC,20.8861
EDDP,LIMC,2022-09,166,11,-9.8667,scheduled_duration_under_3h,EDDP → LIMC,6.6265
EDDP,LIMC,2022-12,144,2,-13.3917,scheduled_duration_under_3h,EDDP → LIMC,1.3889
EDDS,EDDB,2022-03,149,5,1.1333,scheduled_duration_under_3h,EDDS → EDDB,3.3557
EDDS,EDDB,2022-06,123,22,7.2667,scheduled_duration_under_3h,EDDS → EDDB,17.8862
EDDS,EDDB,2022-09,153,40,7.1833,scheduled_duration_under_3h,EDDS → EDDB,26.1438
EDDS,EDDB,2022-12,117,8,3.4333,scheduled_duration_under_3h,EDDS → EDDB,6.8376
EDDS,EHAM,2022-03,114,3,4.1917,scheduled_duration_under_3h,EDDS → EHAM,2.6316
EDDS,EHAM,2022-06,126,25,6.9917,scheduled_duration_under_3h,EDDS → EHAM,19.8413
EDDS,EHAM,2022-09,134,32,8.5333,scheduled_duration_under_3h,EDDS → EHAM,23.8806
EDDS,EHAM,2022-12,133,38,8.85,scheduled_duration_under_3h,EDDS → EHAM,28.5714
EDDS,LEPA,2022-03,80,4,1.5083,scheduled_duration_under_3h,EDDS → LEPA,5.0
EDDS,LEPA,2022-06,228,40,4.1833,scheduled_duration_under_3h,EDDS → LEPA,17.5439
EDDS,LEPA,2022-09,240,53,7.225,scheduled_duration_under_3h,EDDS → LEPA,22.0833
EDDS,LEPA,2022-12,38,3,0.05,scheduled_duration_under_3h,EDDS → LEPA,7.8947
EDDV,EDDM,2022-03,139,1,-12.9833,scheduled_duration_under_3h,EDDV → EDDM,0.7194
EDDV,EDDM,2022-06,169,10,-5.2667,scheduled_duration_under_3h,EDDV → EDDM,5.9172
EDDV,EDDM,2022-09,142,2,-4.875,scheduled_duration_under_3h,EDDV → EDDM,1.4085
EDDV,EDDM,2022-12,137,6,-13.5333,scheduled_duration_under_3h,EDDV → EDDM,4.3796
EDDW,EDDM,2022-03,121,3,-6.5333,scheduled_duration_under_3h,EDDW → EDDM,2.4793
EDDW,EDDM,2022-06,135,11,-4.7167,scheduled_duration_under_3h,EDDW → EDDM,8.1481
EDDW,EDDM,2022-09,137,7,-4.35,scheduled_duration_under_3h,EDDW → EDDM,5.1095
EDDW,EDDM,2022-12,121,4,-8.1667,scheduled_duration_under_3h,EDDW → EDDM,3.3058
EETN,EFHK,2022-03,195,8,-0.2833,scheduled_duration_under_3h,EETN → EFHK,4.1026
EETN,EFHK,2022-06,255,20,2.8333,scheduled_duration_under_3h,EETN → EFHK,7.8431
EETN,EFHK,2022-09,278,5,-1.925,scheduled_duration_under_3h,EETN → EFHK,1.7986
EETN,EFHK,2022-12,241,26,3.3333,scheduled_duration_under_3h,EETN → EFHK,10.7884
EFHK,EDDF,2022-03,132,5,-1.975,scheduled_duration_under_3h,EFHK → EDDF,3.7879
EFHK,EDDF,2022-06,135,9,-1.4833,scheduled_duration_under_3h,EFHK → EDDF,6.6667
EFHK,EDDF,2022-09,123,2,-2.0333,scheduled_duration_under_3h,EFHK → EDDF,1.626
EFHK,EDDF,2022-12,136,33,4.6667,scheduled_duration_under_3h,EFHK → EDDF,24.2647
EFHK,EDDM,2022-03,115,6,0.7833,scheduled_duration_under_3h,EFHK → EDDM,5.2174
EFHK,EDDM,2022-06,139,11,-0.8667,scheduled_duration_under_3h,EFHK → EDDM,7.9137
EFHK,EDDM,2022-09,140,2,-0.9167,scheduled_duration_under_3h,EFHK → EDDM,1.4286
EFHK,EDDM,2022-12,125,26,6.05,scheduled_duration_under_3h,EFHK → EDDM,20.8
EFHK,EETN,2022-03,198,8,-1.7417,scheduled_duration_under_3h,EFHK → EETN,4.0404
EFHK,EETN,2022-06,270,18,2.275,scheduled_duration_under_3h,EFHK → EETN,6.6667
EFHK,EETN,2022-09,292,19,0.8583,scheduled_duration_under_3h,EFHK → EETN,6.5068
EFHK,EETN,2022-12,255,40,3.3333,scheduled_duration_under_3h,EFHK → EETN,15.6863
EFHK,EFOU,2022-03,208,7,1.0167,scheduled_duration_under_3h,EFHK → EFOU,3.3654
EFHK,EFOU,2022-06,254,14,1.75,scheduled_duration_under_3h,EFHK → EFOU,5.5118
EFHK,EFOU,2022-09,275,12,0.8667,scheduled_duration_under_3h,EFHK → EFOU,4.3636
EFHK,EFOU,2022-12,215,44,5.2167,scheduled_duration_under_3h,EFHK → EFOU,20.4651
EFHK,EFRO,2022-03,164,12,1.8167,scheduled_duration_under_3h,EFHK → EFRO,7.3171
EFHK,EFRO,2022-06,115,13,3.8167,scheduled_duration_under_3h,EFHK → EFRO,11.3043
EFHK,EFRO,2022-09,131,5,1.4167,scheduled_duration_under_3h,EFHK → EFRO,3.8168
EFHK,EFRO,2022-12,254,50,7.0417,scheduled_duration_under_3h,EFHK → EFRO,19.685
EFHK,EHAM,2022-03,161,28,8.05,scheduled_duration_under_3h,EFHK → EHAM,17.3913
EFHK,EHAM,2022-06,174,40,8.7917,scheduled_duration_under_3h,EFHK → EHAM,22.9885
EFHK,EHAM,2022-09,166,23,7.675,scheduled_duration_under_3h,EFHK → EHAM,13.8554
EFHK,EHAM,2022-12,144,72,15.0583,scheduled_duration_under_3h,EFHK → EHAM,50.0
EFHK,EKCH,2022-03,167,12,-0.3333,scheduled_duration_under_3h,EFHK → EKCH,7.1856
EFHK,EKCH,2022-06,160,5,0.9167,scheduled_duration_under_3h,EFHK → EKCH,3.125
EFHK,EKCH,2022-09,243,23,1.35,scheduled_duration_under_3h,EFHK → EKCH,9.465
EFHK,EKCH,2022-12,205,29,2.1167,scheduled_duration_under_3h,EFHK → EKCH,14.1463
EFHK,ENGM,2022-03,101,12,5.6,scheduled_duration_under_3h,EFHK → ENGM,11.8812
EFHK,ENGM,2022-06,135,18,5.2667,scheduled_duration_under_3h,EFHK → ENGM,13.3333
EFHK,ENGM,2022-09,130,10,3.35,scheduled_duration_under_3h,EFHK → ENGM,7.6923
EFHK,ENGM,2022-12,141,37,8.05,scheduled_duration_under_3h,EFHK → ENGM,26.2411
EFHK,ESSA,2022-03,285,14,1.4833,scheduled_duration_under_3h,EFHK → ESSA,4.9123
EFHK,ESSA,2022-06,347,21,2.9167,scheduled_duration_under_3h,EFHK → ESSA,6.0519
EFHK,ESSA,2022-09,425,19,2.4,scheduled_duration_under_3h,EFHK → ESSA,4.4706
EFHK,ESSA,2022-12,449,98,6.3667,scheduled_duration_under_3h,EFHK → ESSA,21.8263
EFHK,EVRA,2022-03,132,9,0.4,scheduled_duration_under_3h,EFHK → EVRA,6.8182
EFHK,EVRA,2022-06,173,18,4.0333,scheduled_duration_under_3h,EFHK → EVRA,10.4046
EFHK,EVRA,2022-09,188,11,2.95,scheduled_duration_under_3h,EFHK → EVRA,5.8511
EFHK,EVRA,2022-12,204,37,4.525,scheduled_duration_under_3h,EFHK → EVRA,18.1373
EFHK,LFPG,2022-03,149,15,4.45,scheduled_duration_under_3h,EFHK → LFPG,10.0671
EFHK,LFPG,2022-06,199,34,7.5667,scheduled_duration_under_3h,EFHK → LFPG,17.0854
EFHK,LFPG,2022-09,192,33,7.2333,scheduled_duration_under_3h,EFHK → LFPG,17.1875
EFHK,LFPG,2022-12,102,30,9.3333,scheduled_duration_under_3h,EFHK → LFPG,29.4118
EFOU,EFHK,2022-03,208,5,-1.2917,scheduled_duration_under_3h,EFOU → EFHK,2.4038
EFOU,EFHK,2022-06,255,3,-0.2167,scheduled_duration_under_3h,EFOU → EFHK,1.1765
EFOU,EFHK,2022-09,275,7,-3.0,scheduled_duration_under_3h,EFOU → EFHK,2.5455
EFOU,EFHK,2022-12,215,23,4.2167,scheduled_duration_under_3h,EFOU → EFHK,10.6977
EFRO,EFHK,2022-03,163,6,-1.4,scheduled_duration_under_3h,EFRO → EFHK,3.681
EFRO,EFHK,2022-06,115,2,-1.2833,scheduled_duration_under_3h,EFRO → EFHK,1.7391
EFRO,EFHK,2022-09,131,2,-1.8,scheduled_duration_under_3h,EFRO → EFHK,1.5267
EFRO,EFHK,2022-12,253,44,7.45,scheduled_duration_under_3h,EFRO → EFHK,17.3913
EGAA,EGGP,2022-03,176,1,-7.2667,scheduled_duration_under_3h,EGAA → EGGP,0.5682
EGAA,EGGP,2022-06,144,9,-3.0417,scheduled_duration_under_3h,EGAA → EGGP,6.25
EGAA,EGGP,2022-09,127,3,-3.1667,scheduled_duration_under_3h,EGAA → EGGP,2.3622
EGAA,EGGP,2022-12,95,1,-3.7833,scheduled_duration_under_3h,EGAA → EGGP,1.0526
EGAA,EGKK,2022-03,156,5,-7.0333,scheduled_duration_under_3h,EGAA → EGKK,3.2051
EGAA,EGKK,2022-06,153,62,10.7167,scheduled_duration_under_3h,EGAA → EGKK,40.5229
EGAA,EGKK,2022-09,168,38,3.7667,scheduled_duration_under_3h,EGAA → EGKK,22.619
EGAA,EGKK,2022-12,132,24,3.0833,scheduled_duration_under_3h,EGAA → EGKK,18.1818
EGAA,EGNX,2022-03,133,3,-1.2,scheduled_duration_under_3h,EGAA → EGNX,2.2556
EGAA,EGNX,2022-06,105,7,0.0667,scheduled_duration_under_3h,EGAA → EGNX,6.6667
EGAA,EGNX,2022-09,97,8,1.05,scheduled_duration_under_3h,EGAA → EGNX,8.2474
EGAA,EGNX,2022-12,179,8,1.7333,scheduled_duration_under_3h,EGAA → EGNX,4.4693
EGAC,EGBB,2022-03,22,2,4.3583,scheduled_duration_under_3h,EGAC → EGBB,9.0909
EGAC,EGBB,2022-06,157,9,3.7,scheduled_duration_under_3h,EGAC → EGBB,5.7325
EGAC,EGBB,2022-09,189,27,4.6,scheduled_duration_under_3h,EGAC → EGBB,14.2857
EGAC,EGBB,2022-12,150,16,3.45,scheduled_duration_under_3h,EGAC → EGBB,10.6667
EGAC,EGLL,2022-03,211,22,0.55,scheduled_duration_under_3h,EGAC → EGLL,10.4265
EGAC,EGLL,2022-06,244,49,7.3417,scheduled_duration_under_3h,EGAC → EGLL,20.082
EGAC,EGLL,2022-09,232,69,7.175,scheduled_duration_under_3h,EGAC → EGLL,29.7414
EGAC,EGLL,2022-12,159,56,9.4833,scheduled_duration_under_3h,EGAC → EGLL,35.2201
EGBB,EGAC,2022-03,22,0,-2.7333,scheduled_duration_under_3h,EGBB → EGAC,0.0
EGBB,EGAC,2022-06,160,0,-4.3083,scheduled_duration_under_3h,EGBB → EGAC,0.0
EGBB,EGAC,2022-09,191,2,-4.2167,scheduled_duration_under_3h,EGBB → EGAC,1.0471
EGBB,EGAC,2022-12,153,1,-3.9833,scheduled_duration_under_3h,EGBB → EGAC,0.6536
