ADEP,ADES,flight_count,periods_active,delayed_over_15_count,mean_arrival_delay_min,median_arrival_delay_min,p90_arrival_delay_min,total_positive_delay_min,median_scheduled_duration_min,origin_latitude,origin_longitude,destination_latitude,destination_longitude,scope_id,scope_label,route,origin_airport_name,origin_city,origin_country,destination_airport_name,destination_city,destination_country,delay_over_15_pct,executive_eligible
EDDF,FYWH,127,4,47,13.6894,10.8667,30.92,1765.8833,607.4167,50.0333,8.5706,-22.4833,17.4667,scheduled_duration_3h_or_more,3 hours or more,EDDF → FYWH,Frankfurt Airport,Frankfurt am Main,Germany,Hosea Kutako International Airport,Windhoek,Namibia,37.0079,False
EDDF,GCFV,208,4,40,3.845,0.325,24.8883,1670.7833,277.3583,50.0333,8.5706,28.4528,-13.8639,scheduled_duration_3h_or_more,3 hours or more,EDDF → GCFV,Frankfurt Airport,Frankfurt am Main,Germany,Fuerteventura Airport,El Matorral,Spain,19.2308,False
EDDF,GCLA,30,4,7,11.6611,8.2,24.8117,367.9167,284.85,50.0333,8.5706,28.6267,-17.7556,scheduled_duration_3h_or_more,3 hours or more,EDDF → GCLA,Frankfurt Airport,Frankfurt am Main,Germany,La Palma Airport,"Sta Cruz de la Palma, La Palma Island",Spain,23.3333,False
EDDF,GCLP,236,4,104,15.5129,13.3417,33.4,3758.95,277.5,50.0333,8.5706,27.9319,-15.3867,scheduled_duration_3h_or_more,3 hours or more,EDDF → GCLP,Frankfurt Airport,Frankfurt am Main,Germany,Gran Canaria Airport,Gran Canaria Island,Spain,44.0678,False
EDDF,GCRR,88,4,22,7.0098,5.825,24.1533,875.6167,266.5583,50.0333,8.5706,28.9456,-13.6053,scheduled_duration_3h_or_more,3 hours or more,EDDF → GCRR,Frankfurt Airport,Frankfurt am Main,Germany,César Manrique-Lanzarote Airport,San Bartolomé,Spain,25.0,False
EDDF,GCTS,235,4,60,8.8291,4.95,27.95,2514.5667,289.5667,50.0333,8.5706,28.0444,-16.5725,scheduled_duration_3h_or_more,3 hours or more,EDDF → GCTS,Frankfurt Airport,Frankfurt am Main,Germany,Tenerife Sur Airport,Tenerife,Spain,25.5319,False
EDDF,GMMN,158,4,59,12.9598,10.675,30.7467,2144.4333,214.9417,50.0333,8.5706,33.3642,-7.5817,scheduled_duration_3h_or_more,3 hours or more,EDDF → GMMN,Frankfurt Airport,Frankfurt am Main,Germany,Mohammed V International Airport,Casablanca,Morocco,37.3418,False
EDDF,GMMX,20,2,8,11.7183,10.3417,27.89,256.0167,230.7167,50.0333,8.5706,31.6086,-8.0408,scheduled_duration_3h_or_more,3 hours or more,EDDF → GMMX,Frankfurt Airport,Frankfurt am Main,Germany,Menara Airport,Marrakech,Morocco,40.0,False
EDDF,GVAC,72,4,24,16.6262,11.6667,40.39,1226.4667,385.7583,50.0333,8.5706,16.7375,-22.95,scheduled_duration_3h_or_more,3 hours or more,EDDF → GVAC,Frankfurt Airport,Frankfurt am Main,Germany,Amílcar Cabral International Airport,Espargos,Cape Verde,33.3333,False
EDDF,GVBA,22,4,13,16.1788,18.2333,28.8883,357.5833,391.6583,50.0333,8.5706,16.1372,-22.8886,scheduled_duration_3h_or_more,3 hours or more,EDDF → GVBA,Frankfurt Airport,Frankfurt am Main,Germany,Rabil Airport,Rabil,Cape Verde,59.0909,False
EDDF,HAAB,122,4,42,13.4671,9.4417,29.3,1697.0,388.35,50.0333,8.5706,8.983,38.8,scheduled_duration_3h_or_more,3 hours or more,EDDF → HAAB,Frankfurt Airport,Frankfurt am Main,Germany,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,34.4262,False
EDDF,HECA,370,4,153,15.8282,12.2167,33.14,5925.7,235.7917,50.0333,8.5706,30.1114,31.4139,scheduled_duration_3h_or_more,3 hours or more,EDDF → HECA,Frankfurt Airport,Frankfurt am Main,Germany,Cairo International Airport,Cairo,Egypt,41.3514,False
EDDF,HEGN,189,4,98,16.1929,15.4,32.7867,3137.7167,264.7667,50.0333,8.5706,27.1786,33.8008,scheduled_duration_3h_or_more,3 hours or more,EDDF → HEGN,Frankfurt Airport,Frankfurt am Main,Germany,Hurghada International Airport,Hurghada,Egypt,51.8519,False
EDDF,HEMA,34,4,9,9.4196,9.4083,22.4083,348.0167,275.8917,50.0333,8.5706,25.5581,34.5831,scheduled_duration_3h_or_more,3 hours or more,EDDF → HEMA,Frankfurt Airport,Frankfurt am Main,Germany,Marsa Alam International Airport,Marsa Alam,Egypt,26.4706,False
EDDF,HKJK,88,4,28,13.0716,8.7667,32.5533,1166.0167,471.15,50.0333,8.5706,-1.3186,36.9258,scheduled_duration_3h_or_more,3 hours or more,EDDF → HKJK,Frankfurt Airport,Frankfurt am Main,Germany,Jomo Kenyatta International Airport,Nairobi,Kenya,31.8182,False
EDDF,HKMO,70,4,30,17.2888,12.1917,39.1483,1221.35,501.5417,50.0333,8.5706,-4.025,39.597,scheduled_duration_3h_or_more,3 hours or more,EDDF → HKMO,Frankfurt Airport,Frankfurt am Main,Germany,Moi International Airport,Mombasa,Kenya,42.8571,False
EDDF,KATL,309,4,107,13.4187,8.8333,31.81,4270.7833,569.5667,50.0333,8.5706,33.6333,-84.4333,scheduled_duration_3h_or_more,3 hours or more,EDDF → KATL,Frankfurt Airport,Frankfurt am Main,Germany,Hartsfield Jackson Atlanta International Airport,Atlanta,United States of America,34.6278,False
EDDF,KAUS,38,3,14,13.6886,11.0167,25.12,526.9667,665.6583,50.0333,8.5706,30.1944,-97.67,scheduled_duration_3h_or_more,3 hours or more,EDDF → KAUS,Frankfurt Airport,Frankfurt am Main,Germany,Austin Bergstrom International Airport,Austin,United States of America,36.8421,False
EDDF,KBOS,160,4,77,18.4275,14.4167,38.3417,2974.8,470.4,50.0333,8.5706,42.3642,-71.0056,scheduled_duration_3h_or_more,3 hours or more,EDDF → KBOS,Frankfurt Airport,Frankfurt am Main,Germany,Logan International Airport,Boston,United States of America,48.125,False
EDDF,KCLT,87,4,16,8.2828,6.7833,18.1767,780.0333,548.85,50.0333,8.5706,35.2167,-80.95,scheduled_duration_3h_or_more,3 hours or more,EDDF → KCLT,Frankfurt Airport,Frankfurt am Main,Germany,Charlotte Douglas International Airport,Charlotte,United States of America,18.3908,False
EDDF,KDEN,223,4,79,12.3999,10.0167,28.3967,2941.75,603.45,50.0333,8.5706,39.8583,-104.6667,scheduled_duration_3h_or_more,3 hours or more,EDDF → KDEN,Frankfurt Airport,Frankfurt am Main,Germany,Denver International Airport,Denver,United States of America,35.426,False
EDDF,KDFW,201,4,60,11.1216,8.9,27.8,2341.45,627.3833,50.0333,8.5706,32.9,-97.0333,scheduled_duration_3h_or_more,3 hours or more,EDDF → KDFW,Frankfurt Airport,Frankfurt am Main,Germany,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States of America,29.8507,False
EDDF,KDTW,162,4,71,17.5733,13.35,38.3067,2911.8333,524.825,50.0333,8.5706,42.215,-83.3483,scheduled_duration_3h_or_more,3 hours or more,EDDF → KDTW,Frankfurt Airport,Frankfurt am Main,Germany,Detroit Metropolitan Wayne County Airport,Detroit,United States of America,43.8272,False
EDDF,KEWR,267,4,115,16.3039,11.9833,36.4333,4484.4167,486.5,50.0333,8.5706,40.6967,-74.1683,scheduled_duration_3h_or_more,3 hours or more,EDDF → KEWR,Frankfurt Airport,Frankfurt am Main,Germany,Newark Liberty International Airport,Newark,United States of America,43.0712,False
EDDF,KIAD,382,4,145,14.1519,11.35,34.135,5632.1167,511.675,50.0333,8.5706,38.945,-77.4567,scheduled_duration_3h_or_more,3 hours or more,EDDF → KIAD,Frankfurt Airport,Frankfurt am Main,Germany,Washington Dulles International Airport,Dulles,United States of America,37.9581,False
EDDF,KIAH,232,4,90,14.8657,10.525,34.5717,3543.25,635.9083,50.0333,8.5706,29.9833,-95.35,scheduled_duration_3h_or_more,3 hours or more,EDDF → KIAH,Frankfurt Airport,Frankfurt am Main,Germany,George Bush Intercontinental Houston Airport,Houston,United States of America,38.7931,False
EDDF,KJFK,570,4,232,15.5247,11.5417,36.1617,9037.7333,482.6417,50.0333,8.5706,40.6403,-73.7783,scheduled_duration_3h_or_more,3 hours or more,EDDF → KJFK,Frankfurt Airport,Frankfurt am Main,Germany,John F Kennedy International Airport,New York,United States of America,40.7018,True
EDDF,KLAS,79,4,43,20.9584,16.2667,46.89,1665.6333,674.7667,50.0333,8.5706,36.0833,-115.15,scheduled_duration_3h_or_more,3 hours or more,EDDF → KLAS,Frankfurt Airport,Frankfurt am Main,Germany,Harry Reid International Airport,Las Vegas,United States of America,54.4304,False
EDDF,KLAX,246,4,99,16.3718,12.5,36.6333,4120.1833,688.9083,50.0333,8.5706,33.95,-118.4,scheduled_duration_3h_or_more,3 hours or more,EDDF → KLAX,Frankfurt Airport,Frankfurt am Main,Germany,Los Angeles International Airport,Los Angeles,United States of America,40.2439,False
EDDF,KMCO,101,4,49,23.548,13.7167,57.25,2399.5333,591.5,50.0333,8.5706,28.4333,-81.3167,scheduled_duration_3h_or_more,3 hours or more,EDDF → KMCO,Frankfurt Airport,Frankfurt am Main,Germany,Orlando International Airport,Orlando,United States of America,48.5149,False
EDDF,KMEM,60,4,6,4.3825,2.725,14.98,337.45,563.8583,50.0333,8.5706,35.05,-89.9833,scheduled_duration_3h_or_more,3 hours or more,EDDF → KMEM,Frankfurt Airport,Frankfurt am Main,Germany,Memphis International Airport,Memphis,United States of America,10.0,False
EDDF,KMIA,122,4,58,20.0648,14.8583,42.5883,2453.3,584.325,50.0333,8.5706,25.8,-80.2833,scheduled_duration_3h_or_more,3 hours or more,EDDF → KMIA,Frankfurt Airport,Frankfurt am Main,Germany,Miami International Airport,Miami,United States of America,47.541,False
EDDF,KMSP,21,2,12,23.0746,17.9167,43.3667,490.0,552.9833,50.0333,8.5706,44.885,-93.215,scheduled_duration_3h_or_more,3 hours or more,EDDF → KMSP,Frankfurt Airport,Frankfurt am Main,Germany,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,Minneapolis,United States of America,57.1429,False
EDDF,KORD,613,4,199,11.9679,8.2667,30.2833,7783.7,522.3167,50.0333,8.5706,41.98,-87.905,scheduled_duration_3h_or_more,3 hours or more,EDDF → KORD,Frankfurt Airport,Frankfurt am Main,Germany,Chicago O'Hare International Airport,Chicago,United States of America,32.4633,True
EDDF,KPDX,25,2,11,16.8473,12.95,32.9233,426.6167,643.7667,50.0333,8.5706,45.5883,-122.5983,scheduled_duration_3h_or_more,3 hours or more,EDDF → KPDX,Frankfurt Airport,Frankfurt am Main,Germany,Portland International Airport,Portland,United States of America,44.0,False
EDDF,KPHL,64,4,33,21.8211,15.7917,42.8383,1407.0333,508.65,50.0333,8.5706,39.87,-75.245,scheduled_duration_3h_or_more,3 hours or more,EDDF → KPHL,Frankfurt Airport,Frankfurt am Main,Germany,Philadelphia International Airport,Philadelphia,United States of America,51.5625,False
EDDF,KRSW,24,4,11,16.8556,12.0917,36.2417,404.5333,599.5833,50.0333,8.5706,26.5361,-81.7553,scheduled_duration_3h_or_more,3 hours or more,EDDF → KRSW,Frankfurt Airport,Frankfurt am Main,Germany,Southwest Florida International Airport,Fort Myers,United States of America,45.8333,False
EDDF,KSEA,191,4,85,16.2754,13.2833,35.9,3179.5167,619.2333,50.0333,8.5706,47.45,-122.3,scheduled_duration_3h_or_more,3 hours or more,EDDF → KSEA,Frankfurt Airport,Frankfurt am Main,Germany,Seattle–Tacoma International Airport,Seattle,United States of America,44.5026,False
EDDF,KSFO,322,4,128,14.4041,11.275,33.0033,4848.7333,668.425,50.0333,8.5706,37.6167,-122.3833,scheduled_duration_3h_or_more,3 hours or more,EDDF → KSFO,Frankfurt Airport,Frankfurt am Main,Germany,San Francisco International Airport,San Francisco,United States of America,39.7516,False
EDDF,KSLC,26,2,11,14.2571,12.9333,28.95,380.1667,630.6917,50.0333,8.5706,40.7867,-111.9683,scheduled_duration_3h_or_more,3 hours or more,EDDF → KSLC,Frankfurt Airport,Frankfurt am Main,Germany,Salt Lake City International Airport,Salt Lake City,United States of America,42.3077,False
EDDF,KSTL,38,3,16,16.8232,13.3333,25.1467,648.7167,579.6417,50.0333,8.5706,38.75,-90.3667,scheduled_duration_3h_or_more,3 hours or more,EDDF → KSTL,Frankfurt Airport,Frankfurt am Main,Germany,St. Louis Lambert International Airport,St Louis,United States of America,42.1053,False
EDDF,KTPA,81,4,43,23.9012,15.9333,46.15,1962.6833,598.2167,50.0333,8.5706,27.9667,-82.5333,scheduled_duration_3h_or_more,3 hours or more,EDDF → KTPA,Frankfurt Airport,Frankfurt am Main,Germany,Tampa International Airport,Tampa,United States of America,53.0864,False
EDDF,LCLK,111,4,28,10.3071,8.7833,19.55,1190.2167,217.9,50.0333,8.5706,34.8789,33.6303,scheduled_duration_3h_or_more,3 hours or more,EDDF → LCLK,Frankfurt Airport,Frankfurt am Main,Germany,Larnaca International Airport,Larnaca,Cyprus,25.2252,False
EDDF,LEJR,25,4,5,13.518,10.75,27.96,356.55,188.5833,50.0333,8.5706,36.7447,-6.06,scheduled_duration_3h_or_more,3 hours or more,EDDF → LEJR,Frankfurt Airport,Frankfurt am Main,Germany,Jerez Airport,Jerez de la Frontera,Spain,20.0,False
EDDF,LEMD,39,3,12,10.7004,8.9833,22.6833,455.5,198.5833,50.0333,8.5706,40.4722,-3.5608,scheduled_duration_3h_or_more,3 hours or more,EDDF → LEMD,Frankfurt Airport,Frankfurt am Main,Germany,Adolfo Suárez Madrid–Barajas Airport,Madrid,Spain,30.7692,False
EDDF,LEMG,92,4,16,8.2149,7.1333,18.5133,828.2833,189.8583,50.0333,8.5706,36.675,-4.4992,scheduled_duration_3h_or_more,3 hours or more,EDDF → LEMG,Frankfurt Airport,Frankfurt am Main,Germany,Málaga-Costa del Sol Airport,Málaga,Spain,17.3913,False
EDDF,LEPA,22,2,8,12.1727,8.5417,39.97,327.4833,189.3417,50.0333,8.5706,39.5517,2.7389,scheduled_duration_3h_or_more,3 hours or more,EDDF → LEPA,Frankfurt Airport,Frankfurt am Main,Germany,Palma de Mallorca Airport,Palma de Mallorca,Spain,36.3636,False
EDDF,LEVC,22,2,5,9.7856,6.7833,25.6583,254.4333,193.5833,50.0333,8.5706,39.4894,-0.4817,scheduled_duration_3h_or_more,3 hours or more,EDDF → LEVC,Frankfurt Airport,Frankfurt am Main,Germany,Valencia Airport,Valencia,Spain,22.7273,False
EDDF,LGAV,55,4,9,8.6906,6.4667,23.79,537.1333,194.2167,50.0333,8.5706,37.9367,23.9444,scheduled_duration_3h_or_more,3 hours or more,EDDF → LGAV,Frankfurt Airport,Frankfurt am Main,Germany,Athens Eleftherios Venizelos International Airport,Spata-Artemida,Greece,16.3636,False
EDDF,LGIR,89,3,16,8.8337,7.45,20.8567,827.8833,188.85,50.0333,8.5706,35.3397,25.1803,scheduled_duration_3h_or_more,3 hours or more,EDDF → LGIR,Frankfurt Airport,Frankfurt am Main,Germany,Heraklion International Nikos Kazantzakis Airport,Heraklion,Greece,17.9775,False
EDDF,LGKO,31,2,13,14.5194,9.95,36.0,458.5167,188.2333,50.0333,8.5706,36.7947,27.0911,scheduled_duration_3h_or_more,3 hours or more,EDDF → LGKO,Frankfurt Airport,Frankfurt am Main,Germany,Kos Airport,Kos Island,Greece,41.9355,False
EDDF,LGRP,69,3,13,7.0261,7.1333,19.6033,562.85,186.3,50.0333,8.5706,36.4053,28.0861,scheduled_duration_3h_or_more,3 hours or more,EDDF → LGRP,Frankfurt Airport,Frankfurt am Main,Germany,Diagoras Airport,Rhodes,Greece,18.8406,False
EDDF,LLBG,466,4,116,9.5575,7.4667,24.925,4808.0333,240.8167,50.0333,8.5706,32.0094,34.8856,scheduled_duration_3h_or_more,3 hours or more,EDDF → LLBG,Frankfurt Airport,Frankfurt am Main,Germany,Ben Gurion International Airport,Tel Aviv,Israel,24.8927,False
EDDF,LPFR,101,4,18,7.2078,5.2667,19.1667,819.35,190.2,50.0333,8.5706,37.0144,-7.9658,scheduled_duration_3h_or_more,3 hours or more,EDDF → LPFR,Frankfurt Airport,Frankfurt am Main,Germany,Faro Airport,Faro,Portugal,17.8218,False
EDDF,LPMA,109,4,44,14.9795,12.8667,32.8367,1703.95,253.3833,50.0333,8.5706,32.6942,-16.7781,scheduled_duration_3h_or_more,3 hours or more,EDDF → LPMA,Frankfurt Airport,Frankfurt am Main,Germany,Madeira International Airport Cristiano Ronaldo,Funchal,Portugal,40.367,False
EDDF,LPPR,41,4,11,12.7589,5.8333,30.8,578.25,194.9833,50.0333,8.5706,41.2356,-8.6781,scheduled_duration_3h_or_more,3 hours or more,EDDF → LPPR,Frankfurt Airport,Frankfurt am Main,Germany,Francisco de Sá Carneiro Airport,Porto,Portugal,26.8293,False
EDDF,LPPT,371,4,134,14.1874,11.2333,32.2,5594.3333,189.2667,50.0333,8.5706,38.7742,-9.1342,scheduled_duration_3h_or_more,3 hours or more,EDDF → LPPT,Frankfurt Airport,Frankfurt am Main,Germany,Lisbon Humberto Delgado Airport,Lisbon,Portugal,36.1186,False
EDDF,LTAC,85,4,37,16.1386,13.85,33.2,1391.1333,190.8833,50.0333,8.5706,40.1281,32.995,scheduled_duration_3h_or_more,3 hours or more,EDDF → LTAC,Frankfurt Airport,Frankfurt am Main,Germany,Esenboğa International Airport,Ankara,Turkey,43.5294,False
EDDF,LTAF,39,4,23,19.3192,19.5833,35.7767,753.6167,214.7333,50.0333,8.5706,36.9822,35.2803,scheduled_duration_3h_or_more,3 hours or more,EDDF → LTAF,Frankfurt Airport,Frankfurt am Main,Germany,Adana Şakirpaşa Airport,Seyhan,Turkey,58.9744,False
EDDF,LTAI,334,4,150,16.9708,13.1667,37.0083,5741.5667,194.925,50.0333,8.5706,36.9003,30.7928,scheduled_duration_3h_or_more,3 hours or more,EDDF → LTAI,Frankfurt Airport,Frankfurt am Main,Germany,Antalya International Airport,Antalya,Turkey,44.9102,False
EDDF,LTAJ,26,4,13,15.8199,14.45,35.4917,422.0333,221.6333,50.0333,8.5706,36.9478,37.4789,scheduled_duration_3h_or_more,3 hours or more,EDDF → LTAJ,Frankfurt Airport,Frankfurt am Main,Germany,Gaziantep International Airport,Gaziantep,Turkey,50.0,False
EDDF,LTAU,35,4,10,12.0995,9.9333,28.8167,428.35,204.1,50.0333,8.5706,38.7703,35.4953,scheduled_duration_3h_or_more,3 hours or more,EDDF → LTAU,Frankfurt Airport,Frankfurt am Main,Germany,Kayseri Erkilet Airport,Kayseri,Turkey,28.5714,False
EDDF,LTBJ,96,4,39,14.0582,12.5667,29.875,1408.6,195.3,50.0333,8.5706,38.2892,27.155,scheduled_duration_3h_or_more,3 hours or more,EDDF → LTBJ,Frankfurt Airport,Frankfurt am Main,Germany,Adnan Menderes International Airport,Gaziemir,Turkey,40.625,False
EDDF,LTBS,30,2,14,14.0606,12.9083,29.995,433.8667,190.4917,50.0333,8.5706,36.7125,28.7914,scheduled_duration_3h_or_more,3 hours or more,EDDF → LTBS,Frankfurt Airport,Frankfurt am Main,Germany,Dalaman International Airport,Dalaman,Turkey,46.6667,False
EDDF,LTFJ,116,4,42,13.2869,8.95,33.2417,1713.7333,192.9667,50.0333,8.5706,40.8983,29.3092,scheduled_duration_3h_or_more,3 hours or more,EDDF → LTFJ,Frankfurt Airport,Frankfurt am Main,Germany,Istanbul Sabiha Gökçen International Airport,"Pendik, Istanbul",Turkey,36.2069,False
EDDF,LTFM,156,4,30,6.1012,3.4667,22.8583,1375.8667,191.225,50.0333,8.5706,41.2753,28.7519,scheduled_duration_3h_or_more,3 hours or more,EDDF → LTFM,Frankfurt Airport,Frankfurt am Main,Germany,İstanbul Airport,"Arnavutköy, Istanbul",Turkey,19.2308,False
EDDF,MDLR,35,2,15,17.6171,11.9167,35.8267,636.8167,610.7167,50.0333,8.5706,18.412,-68.942,scheduled_duration_3h_or_more,3 hours or more,EDDF → MDLR,Frankfurt Airport,Frankfurt am Main,Germany,Casa De Campo International Airport,La Romana,Dominican Republic,42.8571,False
EDDF,MDPC,187,4,79,18.4094,12.7,40.6133,3564.3333,590.7833,50.0333,8.5706,18.5683,-68.3467,scheduled_duration_3h_or_more,3 hours or more,EDDF → MDPC,Frankfurt Airport,Frankfurt am Main,Germany,Punta Cana International Airport,Punta Cana,Dominican Republic,42.246,False
EDDF,MDPP,43,4,25,22.2326,16.7667,56.1833,969.5,594.5833,50.0333,8.5706,19.7578,-70.57,scheduled_duration_3h_or_more,3 hours or more,EDDF → MDPP,Frankfurt Airport,Frankfurt am Main,Germany,Gregorio Luperon International Airport,Puerto Plata,Dominican Republic,58.1395,False
EDDF,MKJS,30,2,15,23.0156,16.2833,49.1533,716.8333,667.4833,50.0333,8.5706,18.4983,-77.925,scheduled_duration_3h_or_more,3 hours or more,EDDF → MKJS,Frankfurt Airport,Frankfurt am Main,Germany,Sangster International Airport,Montego Bay,Jamaica,50.0,False
EDDF,MMMX,244,4,97,15.1022,12.8917,35.3483,3772.1167,701.15,50.0333,8.5706,19.435,-99.075,scheduled_duration_3h_or_more,3 hours or more,EDDF → MMMX,Frankfurt Airport,Frankfurt am Main,Germany,Benito Juárez International Airport,Ciudad de México,Mexico,39.7541,False
EDDF,MMUN,179,4,94,20.1131,15.85,44.5233,3636.4,686.25,50.0333,8.5706,21.0428,-86.8733,scheduled_duration_3h_or_more,3 hours or more,EDDF → MMUN,Frankfurt Airport,Frankfurt am Main,Germany,Cancún International Airport,Cancún,Mexico,52.514,False
EDDF,MPTO,40,4,25,22.2012,19.1667,44.64,893.0333,691.675,50.0333,8.5706,9.0714,-79.3833,scheduled_duration_3h_or_more,3 hours or more,EDDF → MPTO,Frankfurt Airport,Frankfurt am Main,Germany,Tocumen International Airport,Tocumen,Panama,62.5,False
EDDF,MROC,53,4,20,16.5013,11.1,33.91,884.2833,710.6333,50.0333,8.5706,9.9939,-84.2089,scheduled_duration_3h_or_more,3 hours or more,EDDF → MROC,Frankfurt Airport,Frankfurt am Main,Germany,Juan Santamaría International Airport,San José (Alajuela),Costa Rica,37.7358,False
EDDF,MUHA,36,4,25,22.0162,18.4417,41.3667,797.1,639.6917,50.0333,8.5706,23.0,-82.4167,scheduled_duration_3h_or_more,3 hours or more,EDDF → MUHA,Frankfurt Airport,Frankfurt am Main,Germany,José Martí International Airport,Havana,Cuba,69.4444,False
EDDF,MUVR,45,4,25,23.3822,21.0,43.99,1052.2,654.1167,50.0333,8.5706,23.0333,-81.435,scheduled_duration_3h_or_more,3 hours or more,EDDF → MUVR,Frankfurt Airport,Frankfurt am Main,Germany,Juan Gualberto Gomez International Airport,Matanzas,Cuba,55.5556,False
EDDF,OBBI,120,4,58,16.8625,13.925,37.4467,2063.2833,346.6917,50.0333,8.5706,26.3,50.6333,scheduled_duration_3h_or_more,3 hours or more,EDDF → OBBI,Frankfurt Airport,Frankfurt am Main,Germany,Bahrain International Airport,Manama,Bahrain,48.3333,False
EDDF,OEJN,76,4,55,26.6268,22.15,53.5583,2023.6333,305.2,50.0333,8.5706,21.6811,39.1561,scheduled_duration_3h_or_more,3 hours or more,EDDF → OEJN,Frankfurt Airport,Frankfurt am Main,Germany,King Abdulaziz International Airport,Jeddah,Saudi Arabia,72.3684,False
EDDF,OERK,166,4,99,21.5326,17.3917,41.3333,3586.8833,329.2417,50.0333,8.5706,24.9628,46.7081,scheduled_duration_3h_or_more,3 hours or more,EDDF → OERK,Frankfurt Airport,Frankfurt am Main,Germany,King Khaled International Airport,Riyadh,Saudi Arabia,59.6386,False
EDDF,OIIE,147,4,74,17.7485,15.2833,31.9733,2614.3167,285.7167,50.0333,8.5706,35.4161,51.1522,scheduled_duration_3h_or_more,3 hours or more,EDDF → OIIE,Frankfurt Airport,Frankfurt am Main,Germany,Imam Khomeini International Airport,Tehran,Iran,50.3401,False
EDDF,OJAI,206,4,77,14.8006,11.3167,31.9333,3130.6667,242.8083,50.0333,8.5706,31.7242,35.9947,scheduled_duration_3h_or_more,3 hours or more,EDDF → OJAI,Frankfurt Airport,Frankfurt am Main,Germany,Queen Alia International Airport,Amman,Jordan,37.3786,False
EDDF,OKBK,125,4,49,14.3032,12.1,29.9167,1822.9833,324.7667,50.0333,8.5706,29.2167,47.9667,scheduled_duration_3h_or_more,3 hours or more,EDDF → OKBK,Frankfurt Airport,Frankfurt am Main,Germany,,,,39.2,False
EDDF,OLBA,294,4,87,10.8904,9.2167,28.7817,3469.3667,229.3167,50.0333,8.5706,33.8192,35.49,scheduled_duration_3h_or_more,3 hours or more,EDDF → OLBA,Frankfurt Airport,Frankfurt am Main,Germany,Beirut Rafic Hariri International Airport,Beirut,Lebanon,29.5918,False
EDDF,OMAA,193,4,66,13.9313,11.2667,31.56,2765.7167,349.45,50.0333,8.5706,24.4333,54.65,scheduled_duration_3h_or_more,3 hours or more,EDDF → OMAA,Frankfurt Airport,Frankfurt am Main,Germany,Zayed International Airport,Abu Dhabi,United Arab Emirates,34.1969,False
EDDF,OMDB,449,4,242,18.7591,16.45,39.07,8537.8333,352.45,50.0333,8.5706,25.2492,55.36,scheduled_duration_3h_or_more,3 hours or more,EDDF → OMDB,Frankfurt Airport,Frankfurt am Main,Germany,Dubai International Airport,Dubai,United Arab Emirates,53.8976,False
EDDF,OMDW,111,4,26,11.314,5.0,33.6333,1390.5333,350.2667,50.0333,8.5706,24.8861,55.1719,scheduled_duration_3h_or_more,3 hours or more,EDDF → OMDW,Frankfurt Airport,Frankfurt am Main,Germany,Al Maktoum International Airport,Jebel Ali,United Arab Emirates,23.4234,False
EDDF,OOMS,76,4,32,17.6072,10.9417,43.65,1397.5833,379.75,50.0333,8.5706,23.5833,58.2667,scheduled_duration_3h_or_more,3 hours or more,EDDF → OOMS,Frankfurt Airport,Frankfurt am Main,Germany,Muscat International Airport,Muscat,Oman,42.1053,False
EDDF,ORER,39,4,30,23.2897,21.45,40.8467,908.3,252.4667,50.0333,8.5706,36.2381,43.9467,scheduled_duration_3h_or_more,3 hours or more,EDDF → ORER,Frankfurt Airport,Frankfurt am Main,Germany,Erbil International Airport,Arbil,Iraq,76.9231,False
EDDF,OTHH,415,4,185,16.3411,13.3,37.5733,6973.4167,335.0,50.0333,8.5706,25.2744,51.6083,scheduled_duration_3h_or_more,3 hours or more,EDDF → OTHH,Frankfurt Airport,Frankfurt am Main,Germany,Hamad International Airport,Doha,Qatar,44.5783,False
EDDF,PANC,34,2,16,17.7451,13.9167,40.5817,616.1833,566.7917,50.0333,8.5706,61.1742,-149.9981,scheduled_duration_3h_or_more,3 hours or more,EDDF → PANC,Frankfurt Airport,Frankfurt am Main,Germany,Ted Stevens Anchorage International Airport,Anchorage,United States of America,47.0588,False
EDDF,RCTP,154,4,70,18.9696,12.2667,37.8067,2945.8,754.55,50.0333,8.5706,25.0803,121.2322,scheduled_duration_3h_or_more,3 hours or more,EDDF → RCTP,Frankfurt Airport,Frankfurt am Main,Germany,Taiwan Taoyuan International Airport,Taoyuan,Taiwan,45.4545,False
EDDF,RJAA,224,4,33,5.4548,2.8833,17.8033,1622.4333,760.7083,50.0333,8.5706,35.7583,140.3783,scheduled_duration_3h_or_more,3 hours or more,EDDF → RJAA,Frankfurt Airport,Frankfurt am Main,Germany,Narita International Airport,Narita,Japan,14.7321,False
EDDF,RJBB,62,4,16,10.9543,4.8917,29.3033,743.1,718.0333,50.0333,8.5706,34.4283,135.2433,scheduled_duration_3h_or_more,3 hours or more,EDDF → RJBB,Frankfurt Airport,Frankfurt am Main,Germany,Kansai International Airport,Osaka,Japan,25.8065,False
EDDF,RJTT,246,4,80,11.8705,8.6333,32.6917,3140.4333,759.7083,50.0333,8.5706,35.5567,139.7667,scheduled_duration_3h_or_more,3 hours or more,EDDF → RJTT,Frankfurt Airport,Frankfurt am Main,Germany,Tokyo Haneda International Airport,Tokyo,Japan,32.5203,False
