airport_code,period,arrival_flight_count,arrival_delayed_over_15_count,departure_flight_count,departure_delayed_over_15_count,flight_count,arrival_delay_over_15_pct,departure_delay_over_15_pct,combined_delay_over_15_pct,scope_id
LIPQ,2022-03,163,3,163,8,326,1.8405,4.908,3.3742,all_flights
LIPQ,2022-06,283,38,281,27,564,13.4276,9.6085,11.5248,all_flights
LIPQ,2022-09,284,33,282,12,566,11.6197,4.2553,7.9505,all_flights
LIPQ,2022-12,222,23,224,11,446,10.3604,4.9107,7.6233,all_flights
LIPX,2022-03,500,21,496,26,996,4.2,5.2419,4.7189,all_flights
LIPX,2022-06,1146,161,1141,178,2287,14.0489,15.6004,14.8229,all_flights
LIPX,2022-09,1191,134,1179,136,2370,11.251,11.5352,11.3924,all_flights
LIPX,2022-12,700,45,702,31,1402,6.4286,4.416,5.4208,all_flights
LIPY,2022-03,151,13,151,1,302,8.6093,0.6623,4.6358,all_flights
LIPY,2022-06,241,36,237,30,478,14.9378,12.6582,13.8075,all_flights
LIPY,2022-09,254,30,252,23,506,11.811,9.127,10.4743,all_flights
LIPY,2022-12,151,16,158,4,309,10.596,2.5316,6.4725,all_flights
LIPZ,2022-03,2012,45,2002,117,4014,2.2366,5.8442,4.0359,all_flights
LIPZ,2022-06,3603,405,3587,1021,7190,11.2406,28.4639,19.8331,all_flights
LIPZ,2022-09,3702,341,3699,908,7401,9.2112,24.5472,16.8761,all_flights
LIPZ,2022-12,2600,108,2601,273,5201,4.1538,10.496,7.3255,all_flights
LIRA,2022-03,922,48,924,26,1846,5.2061,2.8139,4.0087,all_flights
LIRA,2022-06,930,232,937,202,1867,24.9462,21.5582,23.2458,all_flights
LIRA,2022-09,949,193,949,198,1898,20.3372,20.8641,20.6006,all_flights
LIRA,2022-12,921,80,925,66,1846,8.6862,7.1351,7.909,all_flights
LIRF,2022-03,6533,260,6537,261,13070,3.9798,3.9927,3.9862,all_flights
LIRF,2022-06,9893,1279,9901,2185,19794,12.9283,22.0685,17.5003,all_flights
LIRF,2022-09,10565,1003,10554,2205,21119,9.4936,20.8926,15.1901,all_flights
LIRF,2022-12,8714,505,8699,1348,17413,5.7953,15.496,10.6415,all_flights
LIRN,2022-03,2337,166,2339,162,4676,7.1031,6.926,7.0145,all_flights
LIRN,2022-06,3810,558,3810,1039,7620,14.6457,27.2703,20.958,all_flights
LIRN,2022-09,3919,549,3930,1092,7849,14.0087,27.7863,20.9071,all_flights
LIRN,2022-12,2369,168,2374,230,4743,7.0916,9.6883,8.3913,all_flights
LIRP,2022-03,987,56,991,30,1978,5.6738,3.0272,4.3478,all_flights
LIRP,2022-06,1647,302,1655,427,3302,18.3364,25.8006,22.0775,all_flights
LIRP,2022-09,1587,341,1588,378,3175,21.4871,23.8035,22.6457,all_flights
LIRP,2022-12,1004,99,1021,85,2025,9.8606,8.3252,9.0864,all_flights
LIRQ,2022-03,541,65,537,32,1078,12.0148,5.959,8.9981,all_flights
LIRQ,2022-06,1141,294,1140,329,2281,25.7669,28.8596,27.3126,all_flights
LIRQ,2022-09,1242,238,1230,272,2472,19.1626,22.1138,20.6311,all_flights
LIRQ,2022-12,819,145,806,66,1625,17.7045,8.1886,12.9846,all_flights
LIRZ,2022-03,66,1,66,5,132,1.5152,7.5758,4.5455,all_flights
LIRZ,2022-06,143,28,141,28,284,19.5804,19.8582,19.7183,all_flights
LIRZ,2022-09,164,29,163,25,327,17.6829,15.3374,16.5138,all_flights
LIRZ,2022-12,60,4,59,1,119,6.6667,1.6949,4.2017,all_flights
LJLJ,2022-03,371,49,376,22,747,13.2075,5.8511,9.5047,all_flights
LJLJ,2022-06,528,178,532,107,1060,33.7121,20.1128,26.8868,all_flights
LJLJ,2022-09,550,167,553,110,1103,30.3636,19.8915,25.1133,all_flights
LJLJ,2022-12,455,93,460,42,915,20.4396,9.1304,14.7541,all_flights
LKMT,2022-03,40,0,39,1,79,0.0,2.5641,1.2658,all_flights
LKMT,2022-06,132,13,148,28,280,9.8485,18.9189,14.6429,all_flights
LKMT,2022-09,145,19,140,17,285,13.1034,12.1429,12.6316,all_flights
LKMT,2022-12,58,7,57,2,115,12.069,3.5088,7.8261,all_flights
LKPR,2022-03,2429,161,2434,217,4863,6.6282,8.9154,7.773,all_flights
LKPR,2022-06,3459,1048,3477,1388,6936,30.2978,39.9195,35.1211,all_flights
LKPR,2022-09,3506,653,3481,912,6987,18.6252,26.1994,22.3987,all_flights
LKPR,2022-12,2890,382,2901,688,5791,13.218,23.716,18.4769,all_flights
LKTB,2022-03,69,1,69,0,138,1.4493,0.0,0.7246,all_flights
LKTB,2022-06,128,25,140,30,268,19.5312,21.4286,20.5224,all_flights
LKTB,2022-09,175,17,166,19,341,9.7143,11.4458,10.5572,all_flights
LKTB,2022-12,58,4,59,5,117,6.8966,8.4746,7.6923,all_flights
LLBG,2022-03,3867,1053,3867,391,7734,27.2304,10.1112,18.6708,all_flights
LLBG,2022-06,4873,1495,4866,892,9739,30.6793,18.3313,24.5097,all_flights
LLBG,2022-09,5292,1530,5299,941,10591,28.9116,17.7581,23.3311,all_flights
LLBG,2022-12,5615,1259,5612,573,11227,22.4221,10.2103,16.3178,all_flights
LLER,2022-03,244,39,243,34,487,15.9836,13.9918,14.9897,all_flights
LLER,2022-06,197,39,195,28,392,19.797,14.359,17.0918,all_flights
LLER,2022-09,175,29,177,23,352,16.5714,12.9944,14.7727,all_flights
LLER,2022-12,316,60,314,37,630,18.9873,11.7834,15.3968,all_flights
LMML,2022-03,1333,88,1331,38,2664,6.6017,2.855,4.7297,all_flights
LMML,2022-06,1986,352,1982,326,3968,17.7241,16.448,17.0867,all_flights
LMML,2022-09,2022,384,2023,276,4045,18.9911,13.6431,16.3164,all_flights
LMML,2022-12,1444,236,1452,79,2896,16.3435,5.4408,10.8771,all_flights
LOWG,2022-03,208,11,209,0,417,5.2885,0.0,2.6379,all_flights
LOWG,2022-06,319,56,319,41,638,17.5549,12.8527,15.2038,all_flights
LOWG,2022-09,340,47,341,18,681,13.8235,5.2786,9.5448,all_flights
LOWG,2022-12,272,44,283,8,555,16.1765,2.8269,9.3694,all_flights
LOWI,2022-03,507,41,505,27,1012,8.0868,5.3465,6.7194,all_flights
LOWI,2022-06,190,40,191,36,381,21.0526,18.8482,19.9475,all_flights
LOWI,2022-09,187,37,187,25,374,19.7861,13.369,16.5775,all_flights
LOWI,2022-12,440,95,439,74,879,21.5909,16.8565,19.2264,all_flights
LOWL,2022-03,83,3,81,0,164,3.6145,0.0,1.8293,all_flights
LOWL,2022-06,131,22,130,21,261,16.7939,16.1538,16.4751,all_flights
LOWL,2022-09,145,33,146,15,291,22.7586,10.274,16.4948,all_flights
LOWL,2022-12,127,14,125,11,252,11.0236,8.8,9.9206,all_flights
LOWS,2022-03,618,35,624,48,1242,5.6634,7.6923,6.6828,all_flights
LOWS,2022-06,431,76,432,108,863,17.6334,25.0,21.321,all_flights
LOWS,2022-09,430,67,431,86,861,15.5814,19.9536,17.77,all_flights
LOWS,2022-12,566,62,565,82,1131,10.9541,14.5133,12.7321,all_flights
LOWW,2022-03,5756,718,5819,171,11575,12.4739,2.9386,7.6803,all_flights
LOWW,2022-06,8958,2476,8966,2510,17924,27.6401,27.9946,27.8175,all_flights
LOWW,2022-09,9639,2513,9638,2324,19277,26.0712,24.1129,25.0921,all_flights
LOWW,2022-12,7458,1713,7430,1580,14888,22.9686,21.2651,22.1185,all_flights
LPAZ,2022-03,53,3,54,2,107,5.6604,3.7037,4.6729,all_flights
LPAZ,2022-06,85,11,86,6,171,12.9412,6.9767,9.9415,all_flights
LPAZ,2022-09,121,6,121,9,242,4.9587,7.438,6.1983,all_flights
LPAZ,2022-12,58,9,59,7,117,15.5172,11.8644,13.6752,all_flights
LPCS,2022-03,51,1,51,0,102,1.9608,0.0,0.9804,all_flights
LPCS,2022-06,101,4,94,2,195,3.9604,2.1277,3.0769,all_flights
LPCS,2022-09,94,8,94,2,188,8.5106,2.1277,5.3191,all_flights
LPCS,2022-12,43,2,44,0,87,4.6512,0.0,2.2989,all_flights
LPFL,2022-03,56,3,56,0,112,5.3571,0.0,2.6786,all_flights
LPFL,2022-06,106,10,106,5,212,9.434,4.717,7.0755,all_flights
LPFL,2022-09,122,9,120,5,242,7.377,4.1667,5.7851,all_flights
LPFL,2022-12,46,5,45,0,91,10.8696,0.0,5.4945,all_flights
LPFR,2022-03,1330,89,1334,31,2664,6.6917,2.3238,4.5045,all_flights
LPFR,2022-06,2874,418,2876,315,5750,14.5442,10.9527,12.7478,all_flights
LPFR,2022-09,2896,417,2895,293,5791,14.3992,10.1209,12.2604,all_flights
LPFR,2022-12,1133,138,1124,82,2257,12.1801,7.2954,9.7475,all_flights
LPGR,2022-03,52,7,52,0,104,13.4615,0.0,6.7308,all_flights
LPGR,2022-06,66,14,65,5,131,21.2121,7.6923,14.5038,all_flights
LPGR,2022-09,90,8,90,1,180,8.8889,1.1111,5.0,all_flights
LPGR,2022-12,51,5,51,0,102,9.8039,0.0,4.902,all_flights
LPHR,2022-03,155,8,157,12,312,5.1613,7.6433,6.4103,all_flights
LPHR,2022-06,251,31,245,26,496,12.3506,10.6122,11.4919,all_flights
LPHR,2022-09,291,23,295,17,586,7.9038,5.7627,6.8259,all_flights
LPHR,2022-12,143,25,147,12,290,17.4825,8.1633,12.7586,all_flights
LPLA,2022-03,429,24,431,41,860,5.5944,9.5128,7.5581,all_flights
LPLA,2022-06,566,93,568,89,1134,16.4311,15.669,16.0494,all_flights
LPLA,2022-09,621,67,625,68,1246,10.789,10.88,10.8347,all_flights
LPLA,2022-12,446,74,440,78,886,16.5919,17.7273,17.1558,all_flights
LPMA,2022-03,872,139,872,14,1744,15.9404,1.6055,8.7729,all_flights
LPMA,2022-06,1160,404,1160,144,2320,34.8276,12.4138,23.6207,all_flights
LPMA,2022-09,1226,307,1227,134,2453,25.0408,10.9209,17.978,all_flights
LPMA,2022-12,1194,301,1191,152,2385,25.2094,12.7624,18.9937,all_flights
LPPD,2022-03,634,67,630,55,1264,10.5678,8.7302,9.6519,all_flights
LPPD,2022-06,1124,253,1120,222,2244,22.5089,19.8214,21.1676,all_flights
LPPD,2022-09,1236,193,1243,185,2479,15.6149,14.8833,15.2481,all_flights
LPPD,2022-12,705,190,697,177,1402,26.9504,25.3945,26.1769,all_flights
LPPI,2022-03,66,9,63,2,129,13.6364,3.1746,8.5271,all_flights
LPPI,2022-06,146,28,151,6,297,19.1781,3.9735,11.4478,all_flights
LPPI,2022-09,192,20,188,11,380,10.4167,5.8511,8.1579,all_flights
LPPI,2022-12,61,15,55,6,116,24.5902,10.9091,18.1034,all_flights
LPPR,2022-03,3087,308,3086,55,6173,9.9773,1.7822,5.8804,all_flights
LPPR,2022-06,4029,891,4034,421,8063,22.1147,10.4363,16.2719,all_flights
LPPR,2022-09,4187,894,4192,478,8379,21.3518,11.4027,16.3743,all_flights
LPPR,2022-12,3518,862,3516,288,7034,24.5026,8.1911,16.3492,all_flights
LPPS,2022-03,69,5,68,0,137,7.2464,0.0,3.6496,all_flights
LPPS,2022-06,129,31,129,9,258,24.031,6.9767,15.5039,all_flights
LPPS,2022-09,130,28,128,11,258,21.5385,8.5938,15.1163,all_flights
LPPS,2022-12,76,8,75,4,151,10.5263,5.3333,7.947,all_flights
LPPT,2022-03,7005,1124,7038,614,14043,16.0457,8.7241,12.3763,all_flights
LPPT,2022-06,8810,3117,8837,2839,17647,35.3802,32.1263,33.7508,all_flights
LPPT,2022-09,8972,3207,8991,2806,17963,35.7445,31.209,33.4744,all_flights
LPPT,2022-12,8166,3140,8209,2577,16375,38.4521,31.3924,34.913,all_flights
LPSJ,2022-03,49,1,49,0,98,2.0408,0.0,1.0204,all_flights
LPSJ,2022-06,87,16,87,0,174,18.3908,0.0,9.1954,all_flights
LPSJ,2022-09,116,16,117,3,233,13.7931,2.5641,8.1545,all_flights
LPSJ,2022-12,52,9,51,0,103,17.3077,0.0,8.7379,all_flights
LQBK,2022-03,80,1,80,3,160,1.25,3.75,2.5,all_flights
LQBK,2022-06,125,26,124,18,249,20.8,14.5161,17.6707,all_flights
LQBK,2022-09,123,20,123,31,246,16.2602,25.2033,20.7317,all_flights
LQBK,2022-12,106,28,106,9,212,26.4151,8.4906,17.4528,all_flights
LQSA,2022-03,399,45,398,9,797,11.2782,2.2613,6.7754,all_flights
LQSA,2022-06,693,219,697,109,1390,31.6017,15.6385,23.5971,all_flights
LQSA,2022-09,615,201,618,100,1233,32.6829,16.1812,24.412,all_flights
LQSA,2022-12,327,97,330,10,657,29.6636,3.0303,16.2861,all_flights
LQTZ,2022-03,83,7,82,2,165,8.4337,2.439,5.4545,all_flights
LQTZ,2022-06,148,43,148,37,296,29.0541,25.0,27.027,all_flights
LQTZ,2022-09,149,34,148,39,297,22.8188,26.3514,24.5791,all_flights
LQTZ,2022-12,180,42,182,7,362,23.3333,3.8462,13.5359,all_flights
LRBC,2022-03,92,15,93,2,185,16.3043,2.1505,9.1892,all_flights
LRBC,2022-06,189,73,186,38,375,38.6243,20.4301,29.6,all_flights
LRBC,2022-09,122,33,124,36,246,27.0492,29.0323,28.0488,all_flights
LRBC,2022-12,109,30,103,3,212,27.5229,2.9126,15.566,all_flights
LRCL,2022-03,604,25,599,10,1203,4.1391,1.6694,2.9094,all_flights
LRCL,2022-06,951,249,946,168,1897,26.183,17.759,21.9821,all_flights
LRCL,2022-09,955,199,956,181,1911,20.8377,18.9331,19.8849,all_flights
LRCL,2022-12,807,113,808,26,1615,14.0025,3.2178,8.6068,all_flights
LRCV,2022-03,63,10,63,0,126,15.873,0.0,7.9365,all_flights
LRCV,2022-06,145,63,152,33,297,43.4483,21.7105,32.3232,all_flights
LRCV,2022-09,155,51,155,31,310,32.9032,20.0,26.4516,all_flights
LRCV,2022-12,144,30,146,5,290,20.8333,3.4247,12.069,all_flights
LRIA,2022-03,347,49,349,12,696,14.121,3.4384,8.7644,all_flights
LRIA,2022-06,459,123,465,83,924,26.7974,17.8495,22.2944,all_flights
LRIA,2022-09,447,100,448,51,895,22.3714,11.3839,16.8715,all_flights
LRIA,2022-12,419,55,421,17,840,13.1265,4.038,8.5714,all_flights
LROD,2022-03,98,9,97,1,195,9.1837,1.0309,5.1282,all_flights
LROD,2022-06,101,42,102,12,203,41.5842,11.7647,26.601,all_flights
LROD,2022-09,98,27,97,6,195,27.551,6.1856,16.9231,all_flights
LROD,2022-12,75,3,75,0,150,4.0,0.0,2.0,all_flights
LROP,2022-03,3091,193,3104,63,6195,6.2439,2.0296,4.1324,all_flights
LROP,2022-06,4228,756,4246,731,8474,17.8808,17.2162,17.5478,all_flights
LROP,2022-09,3998,533,3997,602,7995,13.3317,15.0613,14.1964,all_flights
LROP,2022-12,3729,347,3730,113,7459,9.3054,3.0295,6.167,all_flights
LRSB,2022-03,175,15,175,6,350,8.5714,3.4286,6.0,all_flights
LRSB,2022-06,255,86,254,59,509,33.7255,23.2283,28.4872,all_flights
LRSB,2022-09,241,59,240,38,481,24.4813,15.8333,20.1663,all_flights
LRSB,2022-12,183,26,187,8,370,14.2077,4.2781,9.1892,all_flights
LRSV,2022-03,189,22,188,4,377,11.6402,2.1277,6.8966,all_flights
LRSV,2022-06,223,60,223,32,446,26.9058,14.3498,20.6278,all_flights
LRSV,2022-09,240,54,238,28,478,22.5,11.7647,17.1548,all_flights
LRSV,2022-12,256,51,245,9,501,19.9219,3.6735,11.976,all_flights
LRTR,2022-03,393,18,392,1,785,4.5802,0.2551,2.4204,all_flights
LRTR,2022-06,513,107,512,79,1025,20.8577,15.4297,18.1463,all_flights
LRTR,2022-09,520,104,520,80,1040,20.0,15.3846,17.6923,all_flights
LRTR,2022-12,446,48,446,8,892,10.7623,1.7937,6.278,all_flights
LSGG,2022-03,5076,444,5062,625,10138,8.747,12.3469,10.5445,all_flights
LSGG,2022-06,4847,879,4849,1070,9696,18.1349,22.0664,20.1011,all_flights
LSGG,2022-09,5008,837,5010,941,10018,16.7133,18.7824,17.7481,all_flights
LSGG,2022-12,5300,800,5290,1071,10590,15.0943,20.2457,17.6676,all_flights
LSZH,2022-03,5687,659,5697,399,11384,11.5878,7.0037,9.2937,all_flights
LSZH,2022-06,8148,1919,8160,2356,16308,23.5518,28.8725,26.2141,all_flights
LSZH,2022-09,8661,1824,8684,2355,17345,21.0599,27.1188,24.0934,all_flights
LSZH,2022-12,7516,1354,7549,2013,15065,18.0149,26.6658,22.3498,all_flights
LTAC,2022-03,2221,451,2214,375,4435,20.3062,16.9377,18.6246,all_flights
LTAC,2022-06,2453,630,2443,416,4896,25.6828,17.0282,21.3644,all_flights
LTAC,2022-09,2353,563,2373,254,4726,23.9269,10.7038,17.2873,all_flights
LTAC,2022-12,2486,535,2487,184,4973,21.5205,7.3985,14.4581,all_flights
LTAF,2022-03,833,84,831,114,1664,10.084,13.7184,11.899,all_flights
LTAF,2022-06,1044,196,1044,168,2088,18.7739,16.092,17.433,all_flights
LTAF,2022-09,939,126,943,146,1882,13.4185,15.4825,14.4527,all_flights
LTAF,2022-12,899,145,901,161,1800,16.129,17.869,17.0,all_flights
LTAI,2022-03,2213,307,2218,165,4431,13.8726,7.4391,10.6522,all_flights
LTAI,2022-06,7511,2843,7472,1930,14983,37.8512,25.8298,31.8561,all_flights
LTAI,2022-09,8143,2810,8186,1604,16329,34.5082,19.5944,27.0317,all_flights
LTAI,2022-12,2906,643,2909,167,5815,22.1266,5.7408,13.9295,all_flights
LTAJ,2022-03,530,73,524,179,1054,13.7736,34.1603,23.9089,all_flights
LTAJ,2022-06,609,152,604,194,1213,24.9589,32.1192,28.5243,all_flights
LTAJ,2022-09,580,100,583,168,1163,17.2414,28.8165,23.0439,all_flights
LTAJ,2022-12,589,126,585,116,1174,21.3922,19.8291,20.6133,all_flights
LTAN,2022-03,170,31,170,36,340,18.2353,21.1765,19.7059,all_flights
LTAN,2022-06,308,111,308,74,616,36.039,24.026,30.0325,all_flights
LTAN,2022-09,223,56,226,49,449,25.1121,21.6814,23.3853,all_flights
LTAN,2022-12,221,76,222,58,443,34.3891,26.1261,30.2483,all_flights
LTAR,2022-03,92,15,92,17,184,16.3043,18.4783,17.3913,all_flights
LTAR,2022-06,105,26,105,30,210,24.7619,28.5714,26.6667,all_flights
LTAR,2022-09,102,13,102,11,204,12.7451,10.7843,11.7647,all_flights
LTAR,2022-12,92,23,91,13,183,25.0,14.2857,19.6721,all_flights
LTAT,2022-03,148,30,148,39,296,20.2703,26.3514,23.3108,all_flights
LTAT,2022-06,218,72,219,52,437,33.0275,23.7443,28.3753,all_flights
LTAT,2022-09,191,50,189,54,380,26.178,28.5714,27.3684,all_flights
LTAT,2022-12,181,56,181,31,362,30.9392,17.1271,24.0331,all_flights
LTAU,2022-03,432,54,430,74,862,12.5,17.2093,14.8492,all_flights
LTAU,2022-06,661,160,654,164,1315,24.2057,25.0765,24.6388,all_flights
LTAU,2022-09,641,119,635,140,1276,18.5647,22.0472,20.2978,all_flights
LTAU,2022-12,545,131,547,89,1092,24.0367,16.2706,20.1465,all_flights
LTAY,2022-03,128,16,128,21,256,12.5,16.4062,14.4531,all_flights
LTAY,2022-06,142,24,138,24,280,16.9014,17.3913,17.1429,all_flights
LTAY,2022-09,110,12,108,33,218,10.9091,30.5556,20.6422,all_flights
LTAY,2022-12,123,20,123,14,246,16.2602,11.3821,13.8211,all_flights
LTAZ,2022-03,99,9,98,16,197,9.0909,16.3265,12.6904,all_flights
LTAZ,2022-06,115,24,115,44,230,20.8696,38.2609,29.5652,all_flights
LTAZ,2022-09,120,27,121,25,241,22.5,20.6612,21.5768,all_flights
LTAZ,2022-12,134,32,132,8,266,23.8806,6.0606,15.0376,all_flights
LTBJ,2022-03,1757,212,1763,157,3520,12.066,8.9053,10.483,all_flights
LTBJ,2022-06,2865,670,2869,550,5734,23.3857,19.1704,21.2766,all_flights
LTBJ,2022-09,2763,492,2771,445,5534,17.8067,16.0592,16.9317,all_flights
LTBJ,2022-12,2055,349,2047,183,4102,16.983,8.9399,12.9693,all_flights
LTBS,2022-03,261,41,259,30,520,15.7088,11.583,13.6538,all_flights
LTBS,2022-06,1763,801,1752,726,3515,45.4339,41.4384,43.4424,all_flights
LTBS,2022-09,1873,647,1864,671,3737,34.5435,35.9979,35.2689,all_flights
LTBS,2022-12,269,48,269,22,538,17.8439,8.1784,13.0112,all_flights
LTCA,2022-03,145,28,144,24,289,19.3103,16.6667,17.9931,all_flights
LTCA,2022-06,204,78,202,36,406,38.2353,17.8218,28.0788,all_flights
LTCA,2022-09,181,47,181,34,362,25.9669,18.7845,22.3757,all_flights
LTCA,2022-12,185,57,185,22,370,30.8108,11.8919,21.3514,all_flights
LTCB,2022-03,183,31,182,20,365,16.9399,10.989,13.9726,all_flights
LTCB,2022-06,260,62,260,29,520,23.8462,11.1538,17.5,all_flights
LTCB,2022-09,253,43,257,44,510,16.996,17.1206,17.0588,all_flights
LTCB,2022-12,212,58,212,22,424,27.3585,10.3774,18.8679,all_flights
LTCC,2022-03,354,51,354,129,708,14.4068,36.4407,25.4237,all_flights
LTCC,2022-06,449,123,448,191,897,27.3942,42.6339,35.0056,all_flights
LTCC,2022-09,423,75,424,174,847,17.7305,41.0377,29.3979,all_flights
LTCC,2022-12,412,99,409,122,821,24.0291,29.8289,26.9184,all_flights
LTCD,2022-03,68,25,66,12,134,36.7647,18.1818,27.6119,all_flights
LTCD,2022-06,103,61,101,31,204,59.2233,30.6931,45.098,all_flights
LTCD,2022-09,83,35,82,26,165,42.1687,31.7073,36.9697,all_flights
LTCD,2022-12,78,35,81,13,159,44.8718,16.0494,30.1887,all_flights
LTCE,2022-03,216,39,220,64,436,18.0556,29.0909,23.6239,all_flights
LTCE,2022-06,205,56,205,51,410,27.3171,24.878,26.0976,all_flights
LTCE,2022-09,238,35,237,31,475,14.7059,13.0802,13.8947,all_flights
LTCE,2022-12,253,26,252,39,505,10.2767,15.4762,12.8713,all_flights
LTCF,2022-03,125,32,125,44,250,25.6,35.2,30.4,all_flights
LTCF,2022-06,107,41,106,42,213,38.3178,39.6226,38.9671,all_flights
LTCF,2022-09,99,24,99,27,198,24.2424,27.2727,25.7576,all_flights
LTCF,2022-12,127,28,127,27,254,22.0472,21.2598,21.6535,all_flights
LTCG,2022-03,578,103,575,102,1153,17.8201,17.7391,17.7797,all_flights
LTCG,2022-06,945,303,947,226,1892,32.0635,23.8648,27.9598,all_flights
LTCG,2022-09,1030,278,1038,286,2068,26.9903,27.553,27.2727,all_flights
LTCG,2022-12,707,166,708,82,1415,23.4795,11.5819,17.5265,all_flights
LTCI,2022-03,325,73,327,82,652,22.4615,25.0765,23.773,all_flights
LTCI,2022-06,291,87,290,81,581,29.8969,27.931,28.9157,all_flights
LTCI,2022-09,363,82,363,86,726,22.5895,23.6915,23.1405,all_flights
LTCI,2022-12,381,66,382,60,763,17.3228,15.7068,16.5138,all_flights
LTCJ,2022-03,103,16,102,21,205,15.534,20.5882,18.0488,all_flights
LTCJ,2022-06,110,12,110,32,220,10.9091,29.0909,20.0,all_flights
LTCJ,2022-09,101,9,101,16,202,8.9109,15.8416,12.3762,all_flights
LTCJ,2022-12,120,19,120,24,240,15.8333,20.0,17.9167,all_flights
LTCK,2022-03,79,32,79,25,158,40.5063,31.6456,36.0759,all_flights
LTCK,2022-06,117,29,117,30,234,24.7863,25.641,25.2137,all_flights
LTCK,2022-09,84,22,85,28,169,26.1905,32.9412,29.5858,all_flights
LTCK,2022-12,83,29,83,11,166,34.9398,13.253,24.0964,all_flights
LTCR,2022-03,148,17,148,34,296,11.4865,22.973,17.2297,all_flights
LTCR,2022-06,172,46,175,44,347,26.7442,25.1429,25.9366,all_flights
LTCR,2022-09,141,29,141,31,282,20.5674,21.9858,21.2766,all_flights
LTCR,2022-12,153,32,153,19,306,20.915,12.4183,16.6667,all_flights
LTCS,2022-03,152,26,153,46,305,17.1053,30.0654,23.6066,all_flights
LTCS,2022-06,191,38,191,39,382,19.8953,20.4188,20.1571,all_flights
LTCS,2022-09,189,33,188,31,377,17.4603,16.4894,16.9761,all_flights
LTCS,2022-12,197,41,193,42,390,20.8122,21.7617,21.2821,all_flights
LTCV,2022-03,71,8,73,13,144,11.2676,17.8082,14.5833,all_flights
LTCV,2022-06,84,16,84,21,168,19.0476,25.0,22.0238,all_flights
LTCV,2022-09,69,7,70,6,139,10.1449,8.5714,9.3525,all_flights
LTCV,2022-12,70,1,70,9,140,1.4286,12.8571,7.1429,all_flights
LTDA,2022-03,220,39,217,51,437,17.7273,23.5023,20.595,all_flights
LTDA,2022-06,287,72,287,58,574,25.0871,20.2091,22.6481,all_flights
LTDA,2022-09,261,49,262,65,523,18.7739,24.8092,21.7973,all_flights
LTDA,2022-12,267,76,269,52,536,28.4644,19.3309,23.8806,all_flights
LTFD,2022-03,45,4,45,2,90,8.8889,4.4444,6.6667,all_flights
LTFD,2022-06,87,25,87,20,174,28.7356,22.9885,25.8621,all_flights
LTFD,2022-09,85,19,85,11,170,22.3529,12.9412,17.6471,all_flights
LTFD,2022-12,38,6,39,5,77,15.7895,12.8205,14.2857,all_flights
LTFE,2022-03,279,22,279,12,558,7.8853,4.3011,6.0932,all_flights
LTFE,2022-06,1447,425,1447,289,2894,29.3711,19.9724,24.6717,all_flights
LTFE,2022-09,1387,393,1387,237,2774,28.3345,17.0872,22.7109,all_flights
LTFE,2022-12,309,52,307,11,616,16.8285,3.5831,10.2273,all_flights
LTFG,2022-03,102,9,101,19,203,8.8235,18.8119,13.7931,all_flights
LTFG,2022-06,249,36,245,73,494,14.4578,29.7959,22.0648,all_flights
LTFG,2022-09,202,34,199,45,401,16.8317,22.6131,19.7007,all_flights
LTFG,2022-12,127,18,127,10,254,14.1732,7.874,11.0236,all_flights
LTFH,2022-03,300,48,299,39,599,16.0,13.0435,14.5242,all_flights
LTFH,2022-06,354,83,352,53,706,23.4463,15.0568,19.2635,all_flights
LTFH,2022-09,307,42,310,49,617,13.6808,15.8065,14.7488,all_flights
LTFH,2022-12,339,56,341,30,680,16.5192,8.7977,12.6471,all_flights
LTFJ,2022-03,6883,1113,6901,1117,13784,16.1703,16.1861,16.1782,all_flights
LTFJ,2022-06,8013,1404,8036,1417,16049,17.5215,17.6332,17.5774,all_flights
LTFJ,2022-09,8230,1335,8227,1449,16457,16.2211,17.6127,16.9168,all_flights
LTFJ,2022-12,8037,1276,8039,1926,16076,15.8766,23.9582,19.9179,all_flights
LTFM,2022-03,13691,2671,13718,980,27409,19.5092,7.1439,13.3204,all_flights
LTFM,2022-06,18517,4321,18591,3015,37108,23.3353,16.2175,19.7693,all_flights
LTFM,2022-09,19050,3917,19047,3042,38097,20.5617,15.971,18.2665,all_flights
LTFM,2022-12,17622,3402,17640,2254,35262,19.3054,12.7778,16.0399,all_flights
LTFO,2022-06,204,58,205,81,409,28.4314,39.5122,33.9853,all_flights
LTFO,2022-09,238,36,238,50,476,15.1261,21.0084,18.0672,all_flights
LTFO,2022-12,264,37,265,52,529,14.0152,19.6226,16.8242,all_flights
LUKK,2022-03,52,1,53,8,105,1.9231,15.0943,8.5714,all_flights
LUKK,2022-06,686,116,691,95,1377,16.9096,13.7482,15.3232,all_flights
LUKK,2022-09,1006,185,1005,115,2011,18.3897,11.4428,14.918,all_flights
LUKK,2022-12,851,82,850,45,1701,9.6357,5.2941,7.4662,all_flights
LWSK,2022-03,453,45,453,24,906,9.9338,5.298,7.6159,all_flights
LWSK,2022-06,791,275,788,167,1579,34.7661,21.1929,27.9924,all_flights
LWSK,2022-09,806,252,807,148,1613,31.2655,18.3395,24.7985,all_flights
LWSK,2022-12,640,76,640,43,1280,11.875,6.7188,9.2969,all_flights
LXGB,2022-03,96,16,97,9,193,16.6667,9.2784,12.9534,all_flights
