operator_code,period,flight_count,delayed_over_15_count,median_arrival_delay_min,median_scheduled_duration_min,operator_name,operator_country,delay_over_15_pct,scope_id
BEL,2022-12,3626,355,-0.0667,89.9583,BRUSSELS AIRLINES,BELGIUM,9.7904,scheduled_duration_under_3h
BLA,2022-03,384,39,3.275,117.9167,BLUE AIR AVIATION S.A.,ROMANIA,10.1562,scheduled_duration_under_3h
BLA,2022-06,1142,206,3.5917,124.0917,BLUE AIR AVIATION S.A.,ROMANIA,18.0385,scheduled_duration_under_3h
BLA,2022-09,298,63,5.6333,121.6417,BLUE AIR AVIATION S.A.,ROMANIA,21.1409,scheduled_duration_under_3h
BRX,2022-03,1457,16,-3.1167,68.5,BRAATHENS REGIONAL AIRWAYS AB,SWEDEN,1.0981,scheduled_duration_under_3h
BRX,2022-06,1810,24,-1.3167,68.275,BRAATHENS REGIONAL AIRWAYS AB,SWEDEN,1.326,scheduled_duration_under_3h
BRX,2022-09,2190,18,-2.25,67.0583,BRAATHENS REGIONAL AIRWAYS AB,SWEDEN,0.8219,scheduled_duration_under_3h
BRX,2022-12,1984,57,-0.5167,65.7417,BRAATHENS REGIONAL AIRWAYS AB,SWEDEN,2.873,scheduled_duration_under_3h
BTI,2022-03,2058,68,0.0667,102.5583,AIR BALTIC CORPORATION JSC,LATVIA,3.3042,scheduled_duration_under_3h
BTI,2022-06,2934,390,3.1167,99.2083,AIR BALTIC CORPORATION JSC,LATVIA,13.2924,scheduled_duration_under_3h
BTI,2022-09,2804,285,2.4083,98.2417,AIR BALTIC CORPORATION JSC,LATVIA,10.1641,scheduled_duration_under_3h
BTI,2022-12,2627,444,5.0,95.0,AIR BALTIC CORPORATION JSC,LATVIA,16.9014,scheduled_duration_under_3h
CAI,2022-03,73,10,1.7667,149.9167,TURISTIK HAVA TASIMACILIK A.S.,TURKEY,13.6986,scheduled_duration_under_3h
CAI,2022-06,263,93,11.0667,157.8,TURISTIK HAVA TASIMACILIK A.S.,TURKEY,35.3612,scheduled_duration_under_3h
CAI,2022-09,302,75,4.4417,141.4833,TURISTIK HAVA TASIMACILIK A.S.,TURKEY,24.8344,scheduled_duration_under_3h
CCM,2022-03,1459,73,-3.7667,50.8667,AIR CORSICA,FRANCE,5.0034,scheduled_duration_under_3h
CCM,2022-06,1951,207,0.2667,61.9,AIR CORSICA,FRANCE,10.6099,scheduled_duration_under_3h
CCM,2022-09,1906,237,-0.675,66.75,AIR CORSICA,FRANCE,12.4344,scheduled_duration_under_3h
CCM,2022-12,1566,193,1.0167,53.7917,AIR CORSICA,FRANCE,12.3244,scheduled_duration_under_3h
CFE,2022-03,2298,138,-0.775,73.3833,BA CITYFLYER LTD,UNITED KINGDOM,6.0052,scheduled_duration_under_3h
CFE,2022-06,2828,661,6.0417,77.975,BA CITYFLYER LTD,UNITED KINGDOM,23.3734,scheduled_duration_under_3h
CFE,2022-09,2885,568,4.2333,76.4333,BA CITYFLYER LTD,UNITED KINGDOM,19.688,scheduled_duration_under_3h
CFE,2022-12,2353,367,2.7167,75.4167,BA CITYFLYER LTD,UNITED KINGDOM,15.5971,scheduled_duration_under_3h
CFG,2022-03,419,61,4.1333,81.75,"CONDOR FLUGDIENST GMBH, FRANKFURT (MAIN)",GERMANY,14.5585,scheduled_duration_under_3h
CFG,2022-06,2192,612,7.4667,139.8,"CONDOR FLUGDIENST GMBH, FRANKFURT (MAIN)",GERMANY,27.9197,scheduled_duration_under_3h
CFG,2022-09,2458,598,6.4583,139.3333,"CONDOR FLUGDIENST GMBH, FRANKFURT (MAIN)",GERMANY,24.3287,scheduled_duration_under_3h
CFG,2022-12,90,23,7.9583,33.05,"CONDOR FLUGDIENST GMBH, FRANKFURT (MAIN)",GERMANY,25.5556,scheduled_duration_under_3h
CLG,2022-03,442,13,-2.4417,63.3083,CHALAIR AVIATION,FRANCE,2.9412,scheduled_duration_under_3h
CLG,2022-06,402,18,-1.9417,68.2583,CHALAIR AVIATION,FRANCE,4.4776,scheduled_duration_under_3h
CLG,2022-09,388,26,-3.1917,67.8,CHALAIR AVIATION,FRANCE,6.701,scheduled_duration_under_3h
CLG,2022-12,359,18,-3.8167,72.85,CHALAIR AVIATION,FRANCE,5.0139,scheduled_duration_under_3h
CTN,2022-03,1434,45,-3.8083,72.725,CROATIA AIRLINES,CROATIA,3.1381,scheduled_duration_under_3h
CTN,2022-06,2315,351,1.7,78.9833,CROATIA AIRLINES,CROATIA,15.162,scheduled_duration_under_3h
CTN,2022-09,2354,348,2.875,78.0833,CROATIA AIRLINES,CROATIA,14.7833,scheduled_duration_under_3h
CTN,2022-12,1719,200,0.5833,72.8167,CROATIA AIRLINES,CROATIA,11.6347,scheduled_duration_under_3h
CYP,2022-03,61,2,-1.75,84.2167,CYPRUS AIRWAYS,CYPRUS,3.2787,scheduled_duration_under_3h
CYP,2022-06,258,46,5.2583,78.2583,CYPRUS AIRWAYS,CYPRUS,17.8295,scheduled_duration_under_3h
CYP,2022-09,257,24,3.3333,90.0333,CYPRUS AIRWAYS,CYPRUS,9.3385,scheduled_duration_under_3h
CYP,2022-12,235,8,-0.5333,87.5333,CYPRUS AIRWAYS,CYPRUS,3.4043,scheduled_duration_under_3h
DAH,2022-03,369,155,12.0333,125.8333,AIR ALGERIE,ALGERIA,42.0054,scheduled_duration_under_3h
DAH,2022-06,1110,480,12.2083,122.0167,AIR ALGERIE,ALGERIA,43.2432,scheduled_duration_under_3h
DAH,2022-09,1752,558,9.1417,121.3667,AIR ALGERIE,ALGERIA,31.8493,scheduled_duration_under_3h
DAH,2022-12,2237,691,8.5,122.2167,AIR ALGERIE,ALGERIA,30.8896,scheduled_duration_under_3h
DHK,2022-03,498,24,-1.8583,93.5333,DHL AIR LIMITED,UNITED KINGDOM,4.8193,scheduled_duration_under_3h
DHK,2022-06,450,38,0.975,95.2917,DHL AIR LIMITED,UNITED KINGDOM,8.4444,scheduled_duration_under_3h
DHK,2022-09,463,46,2.1,94.8667,DHL AIR LIMITED,UNITED KINGDOM,9.9352,scheduled_duration_under_3h
